Serial_number:
2003905
Project ID:

Location:
Conness Creek Barologger
BAROMETRIC PRESSURE
UNIT: kPa
TEMPERATURE
UNIT: ∞C
Date,Time,ms,BAROMETRIC PRESSURE,TEMPERATURE
8/19/2019,12:43:12 pm,0,76.5702,7.568
8/19/2019,01:13:12 pm,0,76.5784,7.367999999999999
8/19/2019,01:43:12 pm,0,76.5901,7.3660000000000005
8/19/2019,02:13:12 pm,0,76.5816,7.388999999999999
8/19/2019,02:43:12 pm,0,76.5713,7.497000000000001
8/19/2019,03:13:12 pm,0,76.57,8.269
8/19/2019,03:43:12 pm,0,76.5578,9.158999999999999
8/19/2019,04:13:12 pm,0,76.5495,10.255999999999998
8/19/2019,04:43:12 pm,0,76.5408,11.644
8/19/2019,05:13:12 pm,0,76.5321,15.799000000000001
8/19/2019,05:43:12 pm,0,76.5407,17.959
8/19/2019,06:13:12 pm,0,76.5466,20.088
8/19/2019,06:43:12 pm,0,76.5452,21.325
8/19/2019,07:13:12 pm,0,76.5598,20.371
8/19/2019,07:43:12 pm,0,76.5478,20.252
8/19/2019,08:13:12 pm,0,76.5422,20.636999999999997
8/19/2019,08:43:12 pm,0,76.5469,20.555999999999997
8/19/2019,09:13:12 pm,0,76.5485,20.204
8/19/2019,09:43:12 pm,0,76.5478,19.803
8/19/2019,10:13:12 pm,0,76.5474,19.719
8/19/2019,10:43:12 pm,0,76.5354,19.535
8/19/2019,11:13:12 pm,0,76.5473,19.438
8/19/2019,11:43:12 pm,0,76.561,19.124000000000002
8/20/2019,12:13:12 am,0,76.5702,18.857
8/20/2019,12:43:12 am,0,76.5657,18.533
8/20/2019,01:13:12 am,0,76.5585,18.284000000000002
8/20/2019,01:43:12 am,0,76.5425,17.49
8/20/2019,02:13:12 am,0,76.5486,16.488
8/20/2019,02:43:12 am,0,76.5666,15.544
8/20/2019,03:13:12 am,0,76.5771,14.981
8/20/2019,03:43:12 am,0,76.5951,14.548
8/20/2019,04:13:12 am,0,76.6261,13.479000000000001
8/20/2019,04:43:12 am,0,76.6622,12.731
8/20/2019,05:13:12 am,0,76.6699,12.095
8/20/2019,05:43:12 am,0,76.6647,11.767999999999999
8/20/2019,06:13:12 am,0,76.6786,11.376
8/20/2019,06:43:12 am,0,76.6713,11.087
8/20/2019,07:13:12 am,0,76.6669,10.901
8/20/2019,07:43:12 am,0,76.6505,10.669
8/20/2019,08:13:12 am,0,76.6565,10.42
8/20/2019,08:43:12 am,0,76.6505,10.173
8/20/2019,09:13:12 am,0,76.6516,9.795
8/20/2019,09:43:12 am,0,76.6504,9.562000000000001
8/20/2019,10:13:12 am,0,76.6559,9.325
8/20/2019,10:43:12 am,0,76.6633,9.025
8/20/2019,11:13:12 am,0,76.6605,8.832
8/20/2019,11:43:12 am,0,76.6473,8.656
8/20/2019,12:13:12 pm,0,76.6588,8.467
8/20/2019,12:43:12 pm,0,76.6586,8.207
8/20/2019,01:13:12 pm,0,76.6762,7.775
8/20/2019,01:43:12 pm,0,76.6913,7.667000000000001
8/20/2019,02:13:12 pm,0,76.7011,7.395
8/20/2019,02:43:12 pm,0,76.7082,7.567
8/20/2019,03:13:12 pm,0,76.6947,8.408
8/20/2019,03:43:12 pm,0,76.6769,9.287
8/20/2019,04:13:12 pm,0,76.6552,10.360999999999999
8/20/2019,04:43:12 pm,0,76.6569,11.814
8/20/2019,05:13:12 pm,0,76.6625,16.697
8/20/2019,05:43:12 pm,0,76.6905,19.73
8/20/2019,06:13:12 pm,0,76.7004,21.871
8/20/2019,06:43:12 pm,0,76.7053,22.986
8/20/2019,07:13:12 pm,0,76.6937,23.191999999999997
8/20/2019,07:43:12 pm,0,76.6747,22.599
8/20/2019,08:13:12 pm,0,76.6723,22.406
8/20/2019,08:43:12 pm,0,76.6658,21.838
8/20/2019,09:13:12 pm,0,76.6709,21.33
8/20/2019,09:43:12 pm,0,76.666,21.0
8/20/2019,10:13:12 pm,0,76.6575,20.875
8/20/2019,10:43:12 pm,0,76.6425,20.717
8/20/2019,11:13:12 pm,0,76.6449,20.593000000000004
8/20/2019,11:43:12 pm,0,76.6351,20.538
8/21/2019,12:13:12 am,0,76.6382,20.396
8/21/2019,12:43:12 am,0,76.6468,20.153
8/21/2019,01:13:12 am,0,76.6532,19.675
8/21/2019,01:43:12 am,0,76.6663,18.682000000000002
8/21/2019,02:13:12 am,0,76.6942,17.512999999999998
8/21/2019,02:43:12 am,0,76.6952,16.820999999999998
8/21/2019,03:13:12 am,0,76.6949,15.815999999999999
8/21/2019,03:43:12 am,0,76.7202,14.9
8/21/2019,04:13:12 am,0,76.7436,14.033
8/21/2019,04:43:12 am,0,76.7759,13.517000000000001
8/21/2019,05:13:12 am,0,76.787,12.995
8/21/2019,05:43:12 am,0,76.7706,12.538
8/21/2019,06:13:12 am,0,76.7734,12.128
8/21/2019,06:43:12 am,0,76.7845,11.808
8/21/2019,07:13:12 am,0,76.773,11.433
8/21/2019,07:43:12 am,0,76.7849,11.07
8/21/2019,08:13:12 am,0,76.7777,10.867
8/21/2019,08:43:12 am,0,76.7728,10.605
8/21/2019,09:13:12 am,0,76.7461,10.195
8/21/2019,09:43:12 am,0,76.7209,9.994
8/21/2019,10:13:12 am,0,76.7235,9.788
8/21/2019,10:43:12 am,0,76.718,9.184
8/21/2019,11:13:12 am,0,76.7168,8.985
8/21/2019,11:43:12 am,0,76.6997,8.785
8/21/2019,12:13:12 pm,0,76.6952,8.381
8/21/2019,12:43:12 pm,0,76.6998,8.16
8/21/2019,01:13:12 pm,0,76.7098,8.036
8/21/2019,01:43:12 pm,0,76.7205,7.755
8/21/2019,02:13:12 pm,0,76.7231,7.852
8/21/2019,02:43:12 pm,0,76.7277,7.975
8/21/2019,03:13:12 pm,0,76.6957,8.971
8/21/2019,03:43:12 pm,0,76.6681,9.836
8/21/2019,04:13:12 pm,0,76.6561,10.939
8/21/2019,04:43:12 pm,0,76.6442,12.655
8/21/2019,05:13:12 pm,0,76.6459,17.116
8/21/2019,05:43:12 pm,0,76.6556,19.817
8/21/2019,06:13:12 pm,0,76.6608,21.691999999999997
8/21/2019,06:43:12 pm,0,76.6505,22.862
8/21/2019,07:13:12 pm,0,76.6265,23.043000000000003
8/21/2019,07:43:12 pm,0,76.5943,22.625
8/21/2019,08:13:12 pm,0,76.5825,22.294
8/21/2019,08:43:12 pm,0,76.5804,22.254
8/21/2019,09:13:12 pm,0,76.5801,21.968000000000004
8/21/2019,09:43:12 pm,0,76.5797,21.565
8/21/2019,10:13:12 pm,0,76.5705,21.204
