Serial_number:   
2004212   
Project ID:   
L2004212   
Location:   
Lyell_Fk_abv_Twin_Br_Stilling_Tu
LEVEL   
UNIT: cm   
Offset: 0.000000 cm   
TEMPERATURE   
UNIT: °C   
Date,Time,ms,LEVEL (cm),TEMPERATURE 
5/26/2019,6:00:00 AM,0,805.47,2.121 
5/26/2019,6:30:00 AM,0,805.13,2.114 
5/26/2019,7:00:00 AM,0,804.66,2.106 
5/26/2019,7:30:00 AM,0,804.5,2.096 
5/26/2019,8:00:00 AM,0,803.87,2.085 
5/26/2019,8:30:00 AM,0,803.16,2.072 
5/26/2019,9:00:00 AM,0,802.78,2.06 
5/26/2019,9:30:00 AM,0,802.58,2.046 
5/26/2019,10:00:00 AM,0,801.6,2.031 
5/26/2019,10:30:00 AM,0,800.88,2.015 
5/26/2019,11:00:00 AM,0,800.58,2 
5/26/2019,11:30:00 AM,0,800.04,1.984 
5/26/2019,12:00:00 PM,0,799.95,1.968 
5/26/2019,12:30:00 PM,0,799.8,1.952 
5/26/2019,1:00:00 PM,0,799.89,1.935 
5/26/2019,1:30:00 PM,0,799.76,1.919 
5/26/2019,2:00:00 PM,0,799.61,1.901 
5/26/2019,2:30:00 PM,0,799.06,1.885 
5/26/2019,3:00:00 PM,0,798.63,1.868 
5/26/2019,3:30:00 PM,0,798.77,1.852 
5/26/2019,4:00:00 PM,0,798.28,1.836 
5/26/2019,4:30:00 PM,0,797.95,1.822 
5/26/2019,5:00:00 PM,0,798.16,1.81 
5/26/2019,5:30:00 PM,0,798.69,1.8 
5/26/2019,6:00:00 PM,0,798.39,1.791 
5/26/2019,6:30:00 PM,0,798.8,1.784 
5/26/2019,7:00:00 PM,0,799.35,1.779 
5/26/2019,7:30:00 PM,0,799.26,1.774 
5/26/2019,8:00:00 PM,0,799.05,1.772 
5/26/2019,8:30:00 PM,0,799.61,1.77 
5/26/2019,9:00:00 PM,0,799.7,1.769 
5/26/2019,9:30:00 PM,0,799.9,1.769 
5/26/2019,10:00:00 PM,0,800.63,1.77 
5/26/2019,10:30:00 PM,0,800.16,1.771 
5/26/2019,11:00:00 PM,0,800.11,1.772 
5/26/2019,11:30:00 PM,0,800.2,1.774 
5/27/2019,12:00:00 AM,0,800.03,1.776 
5/27/2019,12:30:00 AM,0,800.29,1.779 
5/27/2019,1:00:00 AM,0,800.46,1.783 
5/27/2019,1:30:00 AM,0,800.26,1.787 
5/27/2019,2:00:00 AM,0,800.65,1.791 
5/27/2019,2:30:00 AM,0,800.95,1.795 
5/27/2019,3:00:00 AM,0,800.97,1.799 
5/27/2019,3:30:00 AM,0,800.95,1.8 
5/27/2019,4:00:00 AM,0,801,1.8 
5/27/2019,4:30:00 AM,0,801.63,1.799 
5/27/2019,5:00:00 AM,0,801.47,1.796 
5/27/2019,5:30:00 AM,0,801.37,1.791 
5/27/2019,6:00:00 AM,0,801.29,1.785 
5/27/2019,6:30:00 AM,0,801.31,1.778 
5/27/2019,7:00:00 AM,0,801.04,1.769 
5/27/2019,7:30:00 AM,0,800.84,1.759 
5/27/2019,8:00:00 AM,0,800.98,1.749 
5/27/2019,8:30:00 AM,0,800.88,1.737 
5/27/2019,9:00:00 AM,0,800.86,1.724 
5/27/2019,9:30:00 AM,0,800.89,1.71 
5/27/2019,10:00:00 AM,0,800.83,1.696 
5/27/2019,10:30:00 AM,0,800.62,1.679 
5/27/2019,11:00:00 AM,0,800.59,1.662 
5/27/2019,11:30:00 AM,0,800.49,1.644 
5/27/2019,12:00:00 PM,0,800.33,1.626 
5/27/2019,12:30:00 PM,0,800.64,1.607 
5/27/2019,1:00:00 PM,0,800.89,1.587 
5/27/2019,1:30:00 PM,0,801.06,1.569 
5/27/2019,2:00:00 PM,0,801.01,1.55 
5/27/2019,2:30:00 PM,0,800.93,1.53 
5/27/2019,3:00:00 PM,0,801.24,1.512 
5/27/2019,3:30:00 PM,0,801.3,1.494 
5/27/2019,4:00:00 PM,0,801.46,1.478 
5/27/2019,4:30:00 PM,0,801.79,1.462 
5/27/2019,5:00:00 PM,0,801.98,1.447 
5/27/2019,5:30:00 PM,0,802.19,1.435 
5/27/2019,6:00:00 PM,0,802.34,1.426 
5/27/2019,6:30:00 PM,0,802.54,1.419 
5/27/2019,7:00:00 PM,0,802.69,1.417 
5/27/2019,7:30:00 PM,0,802.82,1.415 
5/27/2019,8:00:00 PM,0,802.9,1.419 
5/27/2019,8:30:00 PM,0,802.81,1.426 
5/27/2019,9:00:00 PM,0,802.92,1.439 
5/27/2019,9:30:00 PM,0,803.44,1.459 
5/27/2019,10:00:00 PM,0,803.9,1.49 
5/27/2019,10:30:00 PM,0,804.02,1.527 
5/27/2019,11:00:00 PM,0,804.74,1.568 
5/27/2019,11:30:00 PM,0,805.27,1.61 
5/28/2019,12:00:00 AM,0,805.98,1.651 
5/28/2019,12:30:00 AM,0,806.79,1.69 
5/28/2019,1:00:00 AM,0,807.22,1.727 
5/28/2019,1:30:00 AM,0,807.88,1.76 
5/28/2019,2:00:00 AM,0,808.13,1.791 
5/28/2019,2:30:00 AM,0,808.4,1.82 
5/28/2019,3:00:00 AM,0,809.11,1.845 
5/28/2019,3:30:00 AM,0,809.18,1.869 
5/28/2019,4:00:00 AM,0,809.84,1.891 
5/28/2019,4:30:00 AM,0,809.62,1.911 
5/28/2019,5:00:00 AM,0,809.46,1.928 
5/28/2019,5:30:00 AM,0,809.69,1.944 
5/28/2019,6:00:00 AM,0,809.72,1.958 
5/28/2019,6:30:00 AM,0,809.41,1.97 
5/28/2019,7:00:00 AM,0,809.38,1.979 
5/28/2019,7:30:00 AM,0,809.5,1.986 
5/28/2019,8:00:00 AM,0,809.16,1.99 
5/28/2019,8:30:00 AM,0,809.07,1.993 
5/28/2019,9:00:00 AM,0,808.78,1.993 
5/28/2019,9:30:00 AM,0,808.38,1.99 
5/28/2019,10:00:00 AM,0,808.38,1.987 
5/28/2019,10:30:00 AM,0,808.09,1.981 
5/28/2019,11:00:00 AM,0,808.19,1.973 
5/28/2019,11:30:00 AM,0,808.05,1.965 
5/28/2019,12:00:00 PM,0,807.68,1.954 
5/28/2019,12:30:00 PM,0,807.7,1.944 
5/28/2019,1:00:00 PM,0,807.87,1.933 
5/28/2019,1:30:00 PM,0,807.71,1.92 
5/28/2019,2:00:00 PM,0,807.44,1.907 
5/28/2019,2:30:00 PM,0,807.5,1.895 
5/28/2019,3:00:00 PM,0,807.64,1.882 
5/28/2019,3:30:00 PM,0,807.4,1.87 
5/28/2019,4:00:00 PM,0,807.82,1.859 
5/28/2019,4:30:00 PM,0,807.66,1.849 
5/28/2019,5:00:00 PM,0,807.81,1.841 
5/28/2019,5:30:00 PM,0,807.66,1.837 
5/28/2019,6:00:00 PM,0,807.97,1.834 
5/28/2019,6:30:00 PM,0,808.07,1.833 
5/28/2019,7:00:00 PM,0,807.81,1.834 
5/28/2019,7:30:00 PM,0,807.55,1.84 
5/28/2019,8:00:00 PM,0,808.13,1.851 
5/28/2019,8:30:00 PM,0,808.24,1.866 
5/28/2019,9:00:00 PM,0,808.61,1.883 
5/28/2019,9:30:00 PM,0,809.09,1.904 
5/28/2019,10:00:00 PM,0,809.32,1.927 
5/28/2019,10:30:00 PM,0,810.22,1.95 
5/28/2019,11:00:00 PM,0,810.86,1.977 
5/28/2019,11:30:00 PM,0,811.97,2.004 
5/29/2019,12:00:00 AM,0,812.9,2.031 
5/29/2019,12:30:00 AM,0,813.78,2.06 
5/29/2019,1:00:00 AM,0,814.87,2.087 
5/29/2019,1:30:00 AM,0,815.07,2.112 
5/29/2019,2:00:00 AM,0,815.78,2.134 
5/29/2019,2:30:00 AM,0,816.44,2.154 
5/29/2019,3:00:00 AM,0,817.3,2.172 
5/29/2019,3:30:00 AM,0,817.88,2.189 
5/29/2019,4:00:00 AM,0,817.88,2.203 
5/29/2019,4:30:00 AM,0,818.67,2.215 
5/29/2019,5:00:00 AM,0,818.85,2.226 
5/29/2019,5:30:00 AM,0,818.99,2.233 
5/29/2019,6:00:00 AM,0,818.82,2.239 
5/29/2019,6:30:00 AM,0,818.42,2.242 
5/29/2019,7:00:00 AM,0,818.32,2.243 
5/29/2019,7:30:00 AM,0,817.84,2.243 
5/29/2019,8:00:00 AM,0,817.68,2.241 
5/29/2019,8:30:00 AM,0,816.89,2.236 
5/29/2019,9:00:00 AM,0,816.79,2.23 
5/29/2019,9:30:00 AM,0,816.47,2.223 
5/29/2019,10:00:00 AM,0,816.16,2.214 
5/29/2019,10:30:00 AM,0,816.22,2.204 
5/29/2019,11:00:00 AM,0,816.02,2.193 
5/29/2019,11:30:00 AM,0,815.69,2.181 
5/29/2019,12:00:00 PM,0,815.2,2.167 
5/29/2019,12:30:00 PM,0,815.42,2.154 
5/29/2019,1:00:00 PM,0,815.43,2.14 
5/29/2019,1:30:00 PM,0,814.96,2.125 
5/29/2019,2:00:00 PM,0,815.03,2.109 
5/29/2019,2:30:00 PM,0,814.66,2.094 
5/29/2019,3:00:00 PM,0,814.72,2.077 
5/29/2019,3:30:00 PM,0,814.58,2.062 
5/29/2019,4:00:00 PM,0,814.68,2.047 
5/29/2019,4:30:00 PM,0,814.31,2.035 
5/29/2019,5:00:00 PM,0,814.31,2.023 
5/29/2019,5:30:00 PM,0,814.37,2.014 
5/29/2019,6:00:00 PM,0,814.32,2.008 
5/29/2019,6:30:00 PM,0,814.05,2.005 
5/29/2019,7:00:00 PM,0,814.05,2.008 
5/29/2019,7:30:00 PM,0,814.08,2.014 
5/29/2019,8:00:00 PM,0,814.15,2.026 
5/29/2019,8:30:00 PM,0,814.77,2.042 
5/29/2019,9:00:00 PM,0,815.53,2.06 
5/29/2019,9:30:00 PM,0,816.28,2.081 
5/29/2019,10:00:00 PM,0,817.29,2.105 
5/29/2019,10:30:00 PM,0,819.62,2.132 
5/29/2019,11:00:00 PM,0,821.31,2.161 
5/29/2019,11:30:00 PM,0,822.37,2.19 
5/30/2019,12:00:00 AM,0,823.32,2.217 
5/30/2019,12:30:00 AM,0,824.4,2.245 
5/30/2019,1:00:00 AM,0,825.21,2.272 
5/30/2019,1:30:00 AM,0,826.47,2.298 
5/30/2019,2:00:00 AM,0,827.3,2.323 
5/30/2019,2:30:00 AM,0,827.32,2.344 
5/30/2019,3:00:00 AM,0,827.66,2.365 
5/30/2019,3:30:00 AM,0,827.9,2.383 
5/30/2019,4:00:00 AM,0,828.1,2.398 
5/30/2019,4:30:00 AM,0,828.04,2.411 
5/30/2019,5:00:00 AM,0,828.31,2.422 
5/30/2019,5:30:00 AM,0,827.99,2.428 
5/30/2019,6:00:00 AM,0,827.72,2.432 
5/30/2019,6:30:00 AM,0,827.74,2.433 
5/30/2019,7:00:00 AM,0,827.18,2.432 
5/30/2019,7:30:00 AM,0,826.75,2.429 
5/30/2019,8:00:00 AM,0,826.64,2.424 
5/30/2019,8:30:00 AM,0,826.37,2.418 
5/30/2019,9:00:00 AM,0,826.06,2.409 
5/30/2019,9:30:00 AM,0,825.73,2.4 
5/30/2019,10:00:00 AM,0,825.43,2.389 
5/30/2019,10:30:00 AM,0,825.18,2.376 
5/30/2019,11:00:00 AM,0,824.92,2.362 
5/30/2019,11:30:00 AM,0,824.4,2.347 
5/30/2019,12:00:00 PM,0,824.24,2.33 
5/30/2019,12:30:00 PM,0,823.97,2.313 
5/30/2019,1:00:00 PM,0,824.17,2.294 
5/30/2019,1:30:00 PM,0,823.78,2.273 
5/30/2019,2:00:00 PM,0,823.7,2.252 
5/30/2019,2:30:00 PM,0,823.31,2.231 
5/30/2019,3:00:00 PM,0,823.19,2.208 
5/30/2019,3:30:00 PM,0,822.77,2.186 
5/30/2019,4:00:00 PM,0,822.75,2.165 
5/30/2019,4:30:00 PM,0,822.39,2.144 
5/30/2019,5:00:00 PM,0,822.35,2.126 
5/30/2019,5:30:00 PM,0,822.18,2.11 
5/30/2019,6:00:00 PM,0,822.11,2.097 
5/30/2019,6:30:00 PM,0,822.04,2.088 
5/30/2019,7:00:00 PM,0,822.16,2.084 
5/30/2019,7:30:00 PM,0,822.06,2.084 
5/30/2019,8:00:00 PM,0,822.13,2.091 
5/30/2019,8:30:00 PM,0,823.07,2.103 
5/30/2019,9:00:00 PM,0,823.88,2.119 
5/30/2019,9:30:00 PM,0,824.44,2.138 
5/30/2019,10:00:00 PM,0,825.17,2.159 
5/30/2019,10:30:00 PM,0,825.96,2.184 
5/30/2019,11:00:00 PM,0,826.96,2.208 
5/30/2019,11:30:00 PM,0,827.89,2.234 
5/31/2019,12:00:00 AM,0,829.33,2.263 
5/31/2019,12:30:00 AM,0,830.56,2.292 
5/31/2019,1:00:00 AM,0,831.82,2.32 
5/31/2019,1:30:00 AM,0,832.51,2.347 
5/31/2019,2:00:00 AM,0,833.35,2.375 
5/31/2019,2:30:00 AM,0,833.44,2.399 
5/31/2019,3:00:00 AM,0,833.8,2.423 
5/31/2019,3:30:00 AM,0,833.77,2.445 
5/31/2019,4:00:00 AM,0,833.97,2.464 
5/31/2019,4:30:00 AM,0,833.76,2.48 
5/31/2019,5:00:00 AM,0,833.88,2.495 
5/31/2019,5:30:00 AM,0,833.19,2.504 
5/31/2019,6:00:00 AM,0,833.09,2.513 
5/31/2019,6:30:00 AM,0,832.75,2.516 
5/31/2019,7:00:00 AM,0,832.98,2.519 
5/31/2019,7:30:00 AM,0,832.14,2.518 
5/31/2019,8:00:00 AM,0,832.28,2.515 
5/31/2019,8:30:00 AM,0,832.05,2.509 
5/31/2019,9:00:00 AM,0,831.55,2.501 
5/31/2019,9:30:00 AM,0,831.09,2.49 
5/31/2019,10:00:00 AM,0,830.62,2.477 
5/31/2019,10:30:00 AM,0,830.29,2.461 
5/31/2019,11:00:00 AM,0,830.18,2.444 
5/31/2019,11:30:00 AM,0,829.66,2.425 
5/31/2019,12:00:00 PM,0,829.52,2.405 
5/31/2019,12:30:00 PM,0,829.08,2.383 
5/31/2019,1:00:00 PM,0,828.86,2.36 
5/31/2019,1:30:00 PM,0,828.81,2.336 
5/31/2019,2:00:00 PM,0,828.29,2.312 
5/31/2019,2:30:00 PM,0,828.17,2.288 
5/31/2019,3:00:00 PM,0,827.77,2.262 
5/31/2019,3:30:00 PM,0,827.64,2.238 
5/31/2019,4:00:00 PM,0,827.46,2.214 
5/31/2019,4:30:00 PM,0,826.87,2.191 
5/31/2019,5:00:00 PM,0,827.14,2.172 
5/31/2019,5:30:00 PM,0,826.97,2.155 
5/31/2019,6:00:00 PM,0,826.53,2.141 
5/31/2019,6:30:00 PM,0,826.43,2.131 
5/31/2019,7:00:00 PM,0,826.1,2.123 
5/31/2019,7:30:00 PM,0,826.21,2.117 
5/31/2019,8:00:00 PM,0,825.77,2.116 
5/31/2019,8:30:00 PM,0,826.17,2.116 
5/31/2019,9:00:00 PM,0,826.36,2.119 
5/31/2019,9:30:00 PM,0,827.14,2.122 
5/31/2019,10:00:00 PM,0,827.48,2.128 
5/31/2019,10:30:00 PM,0,827.7,2.137 
5/31/2019,11:00:00 PM,0,828.24,2.148 
5/31/2019,11:30:00 PM,0,828.36,2.16 
6/1/2019,12:00:00 AM,0,828.76,2.174 
6/1/2019,12:30:00 AM,0,829.14,2.19 
6/1/2019,1:00:00 AM,0,829.5,2.204 
6/1/2019,1:30:00 AM,0,829.92,2.217 
6/1/2019,2:00:00 AM,0,830.14,2.23 
6/1/2019,2:30:00 AM,0,830.64,2.244 
6/1/2019,3:00:00 AM,0,830.67,2.255 
6/1/2019,3:30:00 AM,0,831.07,2.267 
6/1/2019,4:00:00 AM,0,830.98,2.275 
6/1/2019,4:30:00 AM,0,830.95,2.282 
6/1/2019,5:00:00 AM,0,831.32,2.287 
6/1/2019,5:30:00 AM,0,830.66,2.291 
6/1/2019,6:00:00 AM,0,830.88,2.291 
6/1/2019,6:30:00 AM,0,830.54,2.291 
6/1/2019,7:00:00 AM,0,830.14,2.286 
6/1/2019,7:30:00 AM,0,829.73,2.281 
6/1/2019,8:00:00 AM,0,829.17,2.274 
6/1/2019,8:30:00 AM,0,828.71,2.264 
6/1/2019,9:00:00 AM,0,828.01,2.253 
6/1/2019,9:30:00 AM,0,827.96,2.239 
6/1/2019,10:00:00 AM,0,827.96,2.225 
6/1/2019,10:30:00 AM,0,827.13,2.209 
6/1/2019,11:00:00 AM,0,826.6,2.192 
6/1/2019,11:30:00 AM,0,826.3,2.174 
6/1/2019,12:00:00 PM,0,825.94,2.157 
6/1/2019,12:30:00 PM,0,825.66,2.137 
6/1/2019,1:00:00 PM,0,825.47,2.118 
6/1/2019,1:30:00 PM,0,825.31,2.097 
6/1/2019,2:00:00 PM,0,824.84,2.077 
6/1/2019,2:30:00 PM,0,824.94,2.055 
6/1/2019,3:00:00 PM,0,824.3,2.035 
6/1/2019,3:30:00 PM,0,824.25,2.014 
6/1/2019,4:00:00 PM,0,824.01,1.996 
6/1/2019,4:30:00 PM,0,823.87,1.978 
6/1/2019,5:00:00 PM,0,823.62,1.963 
6/1/2019,5:30:00 PM,0,823.43,1.95 
6/1/2019,6:00:00 PM,0,823.63,1.94 
6/1/2019,6:30:00 PM,0,823.63,1.933 
6/1/2019,7:00:00 PM,0,823.27,1.932 
6/1/2019,7:30:00 PM,0,823.84,1.938 
6/1/2019,8:00:00 PM,0,824.02,1.947 
6/1/2019,8:30:00 PM,0,825.27,1.96 
6/1/2019,9:00:00 PM,0,826.29,1.976 
6/1/2019,9:30:00 PM,0,827.39,1.993 
6/1/2019,10:00:00 PM,0,828.25,2.012 
6/1/2019,10:30:00 PM,0,828.42,2.029 
6/1/2019,11:00:00 PM,0,828.49,2.047 
6/1/2019,11:30:00 PM,0,828.87,2.065 
6/2/2019,12:00:00 AM,0,829.26,2.084 
6/2/2019,12:30:00 AM,0,829.28,2.104 
6/2/2019,1:00:00 AM,0,829.87,2.124 
6/2/2019,1:30:00 AM,0,830.03,2.144 
6/2/2019,2:00:00 AM,0,830.69,2.164 
6/2/2019,2:30:00 AM,0,830.77,2.184 
6/2/2019,3:00:00 AM,0,831.21,2.202 
6/2/2019,3:30:00 AM,0,831.83,2.219 
6/2/2019,4:00:00 AM,0,831.91,2.235 
6/2/2019,4:30:00 AM,0,832.09,2.251 
6/2/2019,5:00:00 AM,0,832.59,2.263 
6/2/2019,5:30:00 AM,0,832.36,2.276 
6/2/2019,6:00:00 AM,0,832.02,2.285 
6/2/2019,6:30:00 AM,0,831.59,2.291 
6/2/2019,7:00:00 AM,0,831.17,2.294 
6/2/2019,7:30:00 AM,0,831.04,2.296 
6/2/2019,8:00:00 AM,0,830.54,2.294 
6/2/2019,8:30:00 AM,0,830.61,2.291 
6/2/2019,9:00:00 AM,0,830.01,2.285 
6/2/2019,9:30:00 AM,0,829.73,2.276 
6/2/2019,10:00:00 AM,0,829.29,2.266 
6/2/2019,10:30:00 AM,0,828.92,2.253 
6/2/2019,11:00:00 AM,0,828.58,2.24 
6/2/2019,11:30:00 AM,0,828.64,2.224 
6/2/2019,12:00:00 PM,0,828.43,2.207 
6/2/2019,12:30:00 PM,0,828.22,2.189 
6/2/2019,1:00:00 PM,0,828.02,2.17 
6/2/2019,1:30:00 PM,0,827.69,2.151 
6/2/2019,2:00:00 PM,0,827.38,2.13 
6/2/2019,2:30:00 PM,0,827.18,2.109 
6/2/2019,3:00:00 PM,0,827.1,2.088 
6/2/2019,3:30:00 PM,0,826.65,2.068 
6/2/2019,4:00:00 PM,0,826.56,2.047 
6/2/2019,4:30:00 PM,0,826.08,2.029 
6/2/2019,5:00:00 PM,0,825.99,2.013 
6/2/2019,5:30:00 PM,0,825.93,2 
6/2/2019,6:00:00 PM,0,825.82,1.991 
6/2/2019,6:30:00 PM,0,825.52,1.986 
6/2/2019,7:00:00 PM,0,825.77,1.985 
6/2/2019,7:30:00 PM,0,826.13,1.987 
6/2/2019,8:00:00 PM,0,825.94,1.993 
6/2/2019,8:30:00 PM,0,826.7,2.002 
6/2/2019,9:00:00 PM,0,826.62,2.014 
6/2/2019,9:30:00 PM,0,827.23,2.028 
6/2/2019,10:00:00 PM,0,827.23,2.045 
6/2/2019,10:30:00 PM,0,827.9,2.065 
6/2/2019,11:00:00 PM,0,829.58,2.089 
6/2/2019,11:30:00 PM,0,831.06,2.116 
6/3/2019,12:00:00 AM,0,832.5,2.142 
6/3/2019,12:30:00 AM,0,834.18,2.171 
6/3/2019,1:00:00 AM,0,834.8,2.202 
6/3/2019,1:30:00 AM,0,837.26,2.233 
6/3/2019,2:00:00 AM,0,838.95,2.265 
6/3/2019,2:30:00 AM,0,840.59,2.298 
6/3/2019,3:00:00 AM,0,842.65,2.33 
6/3/2019,3:30:00 AM,0,843.96,2.36 
6/3/2019,4:00:00 AM,0,846.14,2.389 
6/3/2019,4:30:00 AM,0,847.66,2.417 
6/3/2019,5:00:00 AM,0,848.92,2.441 
6/3/2019,5:30:00 AM,0,849.18,2.462 
6/3/2019,6:00:00 AM,0,849.73,2.473 
6/3/2019,6:30:00 AM,0,849.99,2.475 
6/3/2019,7:00:00 AM,0,849.88,2.469 
6/3/2019,7:30:00 AM,0,848.91,2.458 
6/3/2019,8:00:00 AM,0,848.66,2.441 
6/3/2019,8:30:00 AM,0,847.56,2.423 
6/3/2019,9:00:00 AM,0,846.81,2.401 
6/3/2019,9:30:00 AM,0,846.3,2.378 
6/3/2019,10:00:00 AM,0,845.78,2.354 
6/3/2019,10:30:00 AM,0,844.73,2.329 
6/3/2019,11:00:00 AM,0,844.32,2.303 
6/3/2019,11:30:00 AM,0,843.59,2.278 
6/3/2019,12:00:00 PM,0,843.02,2.251 
6/3/2019,12:30:00 PM,0,842.58,2.225 
6/3/2019,1:00:00 PM,0,842.33,2.199 
6/3/2019,1:30:00 PM,0,841.83,2.173 
6/3/2019,2:00:00 PM,0,841.49,2.148 
6/3/2019,2:30:00 PM,0,841.05,2.122 
6/3/2019,3:00:00 PM,0,840.54,2.098 
6/3/2019,3:30:00 PM,0,840.67,2.075 
6/3/2019,4:00:00 PM,0,840.32,2.053 
6/3/2019,4:30:00 PM,0,839.64,2.035 
6/3/2019,5:00:00 PM,0,839.14,2.02 
6/3/2019,5:30:00 PM,0,839.18,2.009 
6/3/2019,6:00:00 PM,0,838.96,2.003 
6/3/2019,6:30:00 PM,0,839.16,2.003 
6/3/2019,7:00:00 PM,0,839.23,2.008 
6/3/2019,7:30:00 PM,0,839.93,2.019 
6/3/2019,8:00:00 PM,0,840.96,2.037 
6/3/2019,8:30:00 PM,0,842.31,2.06 
6/3/2019,9:00:00 PM,0,843.94,2.086 
6/3/2019,9:30:00 PM,0,845.84,2.12 
6/3/2019,10:00:00 PM,0,848.1,2.158 
6/3/2019,10:30:00 PM,0,850.04,2.208 
6/3/2019,11:00:00 PM,0,852.25,2.272 
6/3/2019,11:30:00 PM,0,853.49,2.344 
6/4/2019,12:00:00 AM,0,855.14,2.428 
6/4/2019,12:30:00 AM,0,856.5,2.519 
6/4/2019,1:00:00 AM,0,857.88,2.618 
6/4/2019,1:30:00 AM,0,858.51,2.703 
6/4/2019,2:00:00 AM,0,859.45,2.779 
6/4/2019,2:30:00 AM,0,859.92,2.833 
6/4/2019,3:00:00 AM,0,860.45,2.884 
6/4/2019,3:30:00 AM,0,861.31,2.921 
6/4/2019,4:00:00 AM,0,861,2.945 
6/4/2019,4:30:00 AM,0,861.65,2.951 
6/4/2019,5:00:00 AM,0,861.46,2.947 
6/4/2019,5:30:00 AM,0,861.93,2.934 
6/4/2019,6:00:00 AM,0,861.35,2.912 
6/4/2019,6:30:00 AM,0,861.26,2.886 
6/4/2019,7:00:00 AM,0,861.13,2.853 
6/4/2019,7:30:00 AM,0,860.79,2.815 
6/4/2019,8:00:00 AM,0,860.65,2.775 
6/4/2019,8:30:00 AM,0,860.16,2.733 
6/4/2019,9:00:00 AM,0,860.01,2.685 
6/4/2019,9:30:00 AM,0,859.77,2.635 
6/4/2019,10:00:00 AM,0,859.28,2.583 
6/4/2019,10:30:00 AM,0,858.83,2.53 
6/4/2019,11:00:00 AM,0,857.87,2.474 
6/4/2019,11:30:00 AM,0,857.78,2.42 
6/4/2019,12:00:00 PM,0,857.34,2.357 
6/4/2019,12:30:00 PM,0,856.29,2.29 
6/4/2019,1:00:00 PM,0,855.85,2.232 
6/4/2019,1:30:00 PM,0,855.83,2.188 
6/4/2019,2:00:00 PM,0,855.09,2.154 
6/4/2019,2:30:00 PM,0,853.87,2.13 
6/4/2019,3:00:00 PM,0,853.79,2.107 
6/4/2019,3:30:00 PM,0,853.04,2.076 
6/4/2019,4:00:00 PM,0,852.75,2.045 
6/4/2019,4:30:00 PM,0,852.14,2.019 
6/4/2019,5:00:00 PM,0,850.98,2.013 
6/4/2019,5:30:00 PM,0,850.82,2.024 
6/4/2019,6:00:00 PM,0,850.95,2.05 
6/4/2019,6:30:00 PM,0,850.82,2.099 
6/4/2019,7:00:00 PM,0,850.15,2.165 
6/4/2019,7:30:00 PM,0,851.14,2.235 
6/4/2019,8:00:00 PM,0,851.89,2.312 
6/4/2019,8:30:00 PM,0,853.17,2.353 
6/4/2019,9:00:00 PM,0,855.03,2.381 
6/4/2019,9:30:00 PM,0,857.24,2.407 
6/4/2019,10:00:00 PM,0,860.09,2.439 
6/4/2019,10:30:00 PM,0,862.67,2.492 
6/4/2019,11:00:00 PM,0,864.95,2.57 
6/4/2019,11:30:00 PM,0,866.97,2.669 
6/5/2019,12:00:00 AM,0,868.47,2.767 
6/5/2019,12:30:00 AM,0,869.75,2.862 
6/5/2019,1:00:00 AM,0,870.57,2.952 
6/5/2019,1:30:00 AM,0,871.53,3.022 
6/5/2019,2:00:00 AM,0,872.83,3.08 
6/5/2019,2:30:00 AM,0,874.65,3.121 
6/5/2019,3:00:00 AM,0,875.36,3.157 
6/5/2019,3:30:00 AM,0,876.83,3.188 
6/5/2019,4:00:00 AM,0,877.98,3.202 
6/5/2019,4:30:00 AM,0,878.16,3.205 
6/5/2019,5:00:00 AM,0,879.43,3.192 
6/5/2019,5:30:00 AM,0,879.29,3.157 
6/5/2019,6:00:00 AM,0,879.3,3.112 
6/5/2019,6:30:00 AM,0,880.38,3.059 
6/5/2019,7:00:00 AM,0,879.99,2.996 
6/5/2019,7:30:00 AM,0,879.86,2.927 
6/5/2019,8:00:00 AM,0,880.19,2.854 
6/5/2019,8:30:00 AM,0,879.12,2.78 
6/5/2019,9:00:00 AM,0,878.9,2.71 
6/5/2019,9:30:00 AM,0,878.91,2.638 
6/5/2019,10:00:00 AM,0,877.02,2.567 
6/5/2019,10:30:00 AM,0,876.22,2.502 
6/5/2019,11:00:00 AM,0,875.25,2.439 
6/5/2019,11:30:00 AM,0,874.41,2.375 
6/5/2019,12:00:00 PM,0,872.37,2.32 
6/5/2019,12:30:00 PM,0,872.38,2.267 
6/5/2019,1:00:00 PM,0,870.87,2.217 
6/5/2019,1:30:00 PM,0,869.8,2.171 
6/5/2019,2:00:00 PM,0,867.9,2.131 
6/5/2019,2:30:00 PM,0,866.94,2.099 
6/5/2019,3:00:00 PM,0,865.79,2.068 
6/5/2019,3:30:00 PM,0,865.14,2.041 
6/5/2019,4:00:00 PM,0,863.35,2.021 
6/5/2019,4:30:00 PM,0,862.95,2.008 
6/5/2019,5:00:00 PM,0,861.83,2.004 
6/5/2019,5:30:00 PM,0,861.13,2.013 
6/5/2019,6:00:00 PM,0,860.94,2.034 
6/5/2019,6:30:00 PM,0,860.94,2.068 
6/5/2019,7:00:00 PM,0,860.77,2.115 
6/5/2019,7:30:00 PM,0,861.1,2.178 
6/5/2019,8:00:00 PM,0,862.53,2.253 
6/5/2019,8:30:00 PM,0,864.16,2.341 
6/5/2019,9:00:00 PM,0,866.61,2.434 
6/5/2019,9:30:00 PM,0,870.07,2.543 
6/5/2019,10:00:00 PM,0,873.06,2.686 
