"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-08-16 05:45:00",233090,12.62,0.615,13.91,1,0.865,0.25
"2021-08-16 06:00:00",233091,12.61,0.616,13.83,1,0.866,0.25
"2021-08-16 06:15:00",233092,12.6,0.618,13.76,1,0.867,0.25
"2021-08-16 06:30:00",233093,12.59,0.618,13.69,1,0.868,0.25
"2021-08-16 06:45:00",233094,12.59,0.619,13.62,1,0.869,0.25
"2021-08-16 07:00:00",233095,12.58,0.62,13.56,1,0.87,0.25
"2021-08-16 07:15:00",233096,12.58,0.621,13.5,1,0.871,0.25
"2021-08-16 07:30:00",233097,12.57,0.621,13.46,1,0.871,0.25
"2021-08-16 07:45:00",233098,12.59,0.622,13.41,1,0.871,0.25
"2021-08-16 08:00:00",233099,12.63,0.622,13.38,1,0.872,0.25
"2021-08-16 08:15:00",233100,12.7,0.621,13.36,1,0.871,0.25
"2021-08-16 08:30:00",233101,12.8,0.619,13.36,1,0.869,0.25
"2021-08-16 08:45:00",233102,12.94,0.621,13.38,1,0.871,0.25
"2021-08-16 09:00:00",233103,13.12,0.621,13.42,1,0.87,0.25
"2021-08-16 09:15:00",233104,13.35,0.621,13.49,1,0.87,0.25
"2021-08-16 09:30:00",233105,13.38,0.621,13.62,1,0.871,0.25
"2021-08-16 09:45:00",233106,13.37,0.622,13.83,1,0.872,0.25
"2021-08-16 10:00:00",233107,13.35,0.622,14.08,1,0.872,0.25
"2021-08-16 10:15:00",233108,13.34,0.623,14.3,1,0.872,0.25
"2021-08-16 10:30:00",233109,13.33,0.623,14.52,1,0.872,0.25
"2021-08-16 10:45:00",233110,13.31,0.624,14.78,1,0.873,0.25
"2021-08-16 11:00:00",233111,13.29,0.626,15.02,1,0.875,0.25
"2021-08-16 11:15:00",233112,13.29,0.626,15.27,1,0.876,0.25
"2021-08-16 11:30:00",233113,13.28,0.625,15.52,1,0.874,0.25
"2021-08-16 11:45:00",233114,13.27,0.623,15.79,1,0.873,0.25
"2021-08-16 12:00:00",233115,13.26,0.625,16.08,1,0.875,0.25
"2021-08-16 12:15:00",233116,13.24,0.626,16.36,1,0.876,0.25
"2021-08-16 12:30:00",233117,13.24,0.625,16.58,1,0.875,0.25
"2021-08-16 12:45:00",233118,13.24,0.623,16.69,1,0.873,0.25
"2021-08-16 13:00:00",233119,13.23,0.623,16.79,1,0.872,0.25
"2021-08-16 13:15:00",233120,13.22,0.623,16.93,1,0.873,0.25
"2021-08-16 13:30:00",233121,13.22,0.625,17.11,1,0.874,0.25
"2021-08-16 13:45:00",233122,13.21,0.623,17.32,1,0.873,0.25
"2021-08-16 14:00:00",233123,13.21,0.627,17.5,1,0.877,0.25
"2021-08-16 14:15:00",233124,13.2,0.627,17.61,1,0.877,0.25
"2021-08-16 14:30:00",233125,13.19,0.625,17.64,1,0.875,0.25
"2021-08-16 14:45:00",233126,13.19,0.624,17.74,1,0.873,0.25
"2021-08-16 15:00:00",233127,13.18,0.621,17.85,1,0.871,0.25
"2021-08-16 15:15:00",233128,13.18,0.622,18,1,0.872,0.25
"2021-08-16 15:30:00",233129,13.17,0.624,18.14,1,0.874,0.25
"2021-08-16 15:45:00",233130,13.17,0.623,18.25,1,0.873,0.25
"2021-08-16 16:00:00",233131,13.17,0.622,18.33,1,0.872,0.25
"2021-08-16 16:15:00",233132,13.17,0.621,18.4,1,0.871,0.25
"2021-08-16 16:30:00",233133,13.17,0.619,18.44,1,0.869,0.25
"2021-08-16 16:45:00",233134,13.18,0.62,18.44,1,0.87,0.25
"2021-08-16 17:00:00",233135,13.18,0.62,18.43,1,0.869,0.25
"2021-08-16 17:15:00",233136,13.18,0.619,18.4,1,0.869,0.25
"2021-08-16 17:30:00",233137,13.18,0.619,18.33,1,0.868,0.25
"2021-08-16 17:45:00",233138,13.19,0.623,18.25,1,0.873,0.25
"2021-08-16 18:00:00",233139,13.2,0.62,18.16,1,0.87,0.25
"2021-08-16 18:15:00",233140,13.2,0.621,18.05,1,0.87,0.25
"2021-08-16 18:30:00",233141,13.16,0.619,17.93,1,0.869,0.25
"2021-08-16 18:45:00",233142,13.14,0.618,17.8,1,0.868,0.25
"2021-08-16 19:00:00",233143,13.11,0.617,17.68,1,0.867,0.25
"2021-08-16 19:15:00",233144,13.09,0.617,17.56,1,0.866,0.25
"2021-08-16 19:30:00",233145,13.07,0.618,17.45,1,0.868,0.25
"2021-08-16 19:45:00",233146,13.05,0.616,17.33,1,0.866,0.25
"2021-08-16 20:00:00",233147,13.03,0.615,17.22,1,0.864,0.25
"2021-08-16 20:15:00",233148,13.02,0.614,17.11,1,0.864,0.25
"2021-08-16 20:30:00",233149,13,0.613,17,1,0.863,0.25
"2021-08-16 20:45:00",233150,12.98,0.612,16.9,1,0.862,0.25
"2021-08-16 21:00:00",233151,12.98,0.611,16.81,1,0.861,0.25
"2021-08-16 21:15:00",233152,12.96,0.61,16.71,1,0.86,0.25
"2021-08-16 21:30:00",233153,12.94,0.61,16.61,1,0.86,0.25
"2021-08-16 21:45:00",233154,12.93,0.609,16.51,1,0.858,0.25
"2021-08-16 22:00:00",233155,12.92,0.609,16.41,1,0.859,0.25
"2021-08-16 22:15:00",233156,12.91,0.608,16.31,1,0.857,0.25
"2021-08-16 22:30:00",233157,12.89,0.607,16.21,1,0.857,0.25
"2021-08-16 22:45:00",233158,12.87,0.606,16.11,1,0.856,0.25
"2021-08-16 23:00:00",233159,12.86,0.607,16.01,1,0.856,0.25
"2021-08-16 23:15:00",233160,12.85,0.605,15.91,1,0.854,0.25
"2021-08-16 23:30:00",233161,12.84,0.605,15.82,1,0.854,0.25
"2021-08-16 23:45:00",233162,12.83,0.605,15.73,1,0.854,0.25
"2021-08-17 00:00:00",233163,12.82,0.604,15.64,1,0.854,0.25
"2021-08-17 00:15:00",233164,12.81,0.604,15.55,1,0.854,0.25
"2021-08-17 00:30:00",233165,12.8,0.603,15.46,1,0.853,0.25
"2021-08-17 00:45:00",233166,12.78,0.602,15.38,1,0.852,0.25
"2021-08-17 01:00:00",233167,12.78,0.603,15.29,1,0.852,0.25
"2021-08-17 01:15:00",233168,12.77,0.602,15.2,1,0.852,0.25
"2021-08-17 01:30:00",233169,12.76,0.603,15.11,1,0.853,0.25
"2021-08-17 01:45:00",233170,12.75,0.603,15.02,1,0.852,0.25
"2021-08-17 02:00:00",233171,12.73,0.602,14.93,1,0.852,0.25
"2021-08-17 02:15:00",233172,12.72,0.602,14.84,1,0.852,0.25
"2021-08-17 02:30:00",233173,12.71,0.603,14.75,1,0.852,0.25
"2021-08-17 02:45:00",233174,12.7,0.603,14.65,1,0.853,0.25
"2021-08-17 03:00:00",233175,12.69,0.604,14.56,1,0.853,0.25
"2021-08-17 03:15:00",233176,12.68,0.603,14.47,1,0.853,0.25
"2021-08-17 03:30:00",233177,12.67,0.604,14.37,1,0.853,0.25
"2021-08-17 03:45:00",233178,12.67,0.604,14.27,1,0.854,0.25
"2021-08-17 04:00:00",233179,12.66,0.604,14.16,1,0.854,0.25
"2021-08-17 04:15:00",233180,12.65,0.604,14.07,1,0.854,0.25
"2021-08-17 04:30:00",233181,12.64,0.604,13.96,1,0.854,0.25
"2021-08-17 04:45:00",233182,12.63,0.605,13.85,1,0.854,0.25
"2021-08-17 05:00:00",233183,12.62,0.604,13.75,1,0.854,0.25
"2021-08-17 05:15:00",233184,12.61,0.606,13.65,1,0.855,0.25
"2021-08-17 05:30:00",233185,12.6,0.607,13.55,1,0.856,0.25
"2021-08-17 05:45:00",233186,12.6,0.607,13.45,1,0.857,0.25
"2021-08-17 06:00:00",233187,12.59,0.608,13.35,1,0.858,0.25
"2021-08-17 06:15:00",233188,12.58,0.609,13.25,1,0.859,0.25
"2021-08-17 06:30:00",233189,12.58,0.61,13.16,1,0.86,0.25
"2021-08-17 06:45:00",233190,12.56,0.612,13.06,1,0.861,0.25
"2021-08-17 07:00:00",233191,12.56,0.611,12.98,1,0.861,0.25
"2021-08-17 07:15:00",233192,12.55,0.612,12.91,1,0.862,0.25
"2021-08-17 07:30:00",233193,12.55,0.613,12.83,1,0.862,0.25
"2021-08-17 07:45:00",233194,12.55,0.612,12.77,1,0.862,0.25
"2021-08-17 08:00:00",233195,12.58,0.612,12.71,1,0.862,0.25
"2021-08-17 08:15:00",233196,12.63,0.612,12.68,1,0.861,0.25
"2021-08-17 08:30:00",233197,12.7,0.615,12.65,1,0.864,0.25
"2021-08-17 08:45:00",233198,12.81,0.612,12.64,1,0.862,0.25
"2021-08-17 09:00:00",233199,12.96,0.614,12.65,1,0.864,0.25
"2021-08-17 09:15:00",233200,13.15,0.615,12.69,1,0.865,0.25
"2021-08-17 09:30:00",233201,13.35,0.614,12.8,1,0.863,0.25
"2021-08-17 09:45:00",233202,13.34,0.615,13.07,1,0.865,0.25
"2021-08-17 10:00:00",233203,13.34,0.616,13.39,1,0.866,0.25
"2021-08-17 10:15:00",233204,13.32,0.617,13.61,1,0.866,0.25
"2021-08-17 10:30:00",233205,13.31,0.616,13.81,1,0.865,0.25
"2021-08-17 10:45:00",233206,13.31,0.616,14.05,1,0.866,0.25
"2021-08-17 11:00:00",233207,13.31,0.617,14.28,1,0.866,0.25
"2021-08-17 11:15:00",233208,13.31,0.616,14.52,1,0.865,0.25
"2021-08-17 11:30:00",233209,13.31,0.615,14.75,1,0.865,0.25
"2021-08-17 11:45:00",233210,13.3,0.617,14.99,1,0.867,0.25
"2021-08-17 12:00:00",233211,13.3,0.615,15.3,1,0.865,0.25
"2021-08-17 12:15:00",233212,13.28,0.615,15.58,1,0.865,0.25
"2021-08-17 12:30:00",233213,13.27,0.615,15.91,1,0.865,0.25
"2021-08-17 12:45:00",233214,13.26,0.615,16.26,1,0.865,0.25
"2021-08-17 13:00:00",233215,13.25,0.616,16.57,1,0.865,0.25
"2021-08-17 13:15:00",233216,13.24,0.615,16.88,1,0.865,0.25
"2021-08-17 13:30:00",233217,13.25,0.614,17.2,1,0.864,0.25
"2021-08-17 13:45:00",233218,13.25,0.612,17.51,1,0.862,0.25
"2021-08-17 14:00:00",233219,13.25,0.61,17.79,1,0.86,0.25
"2021-08-17 14:15:00",233220,13.25,0.611,18.03,1,0.86,0.25
"2021-08-17 14:30:00",233221,13.24,0.612,18.25,1,0.862,0.25
"2021-08-17 14:45:00",233222,13.23,0.611,18.42,1,0.861,0.25
"2021-08-17 15:00:00",233223,13.23,0.612,18.52,1,0.861,0.25
"2021-08-17 15:15:00",233224,13.23,0.611,18.62,1,0.861,0.25
"2021-08-17 15:30:00",233225,13.22,0.612,18.71,1,0.862,0.25
"2021-08-17 15:45:00",233226,13.22,0.612,18.75,1,0.861,0.25
"2021-08-17 16:00:00",233227,13.22,0.611,18.77,1,0.86,0.25
"2021-08-17 16:15:00",233228,13.21,0.611,18.77,1,0.861,0.25
"2021-08-17 16:30:00",233229,13.22,0.611,18.74,1,0.861,0.25
"2021-08-17 16:45:00",233230,13.23,0.609,18.69,1,0.859,0.25
"2021-08-17 17:00:00",233231,13.23,0.61,18.61,1,0.859,0.25
"2021-08-17 17:15:00",233232,13.22,0.609,18.49,1,0.859,0.25
"2021-08-17 17:30:00",233233,13.23,0.608,18.36,1,0.858,0.25
"2021-08-17 17:45:00",233234,13.2,0.608,18.18,1,0.858,0.25
"2021-08-17 18:00:00",233235,13.17,0.605,18.01,1,0.855,0.25
"2021-08-17 18:15:00",233236,13.16,0.605,17.83,1,0.854,0.25
"2021-08-17 18:30:00",233237,13.14,0.605,17.64,1,0.854,0.25
"2021-08-17 18:45:00",233238,13.12,0.603,17.45,1,0.853,0.25
"2021-08-17 19:00:00",233239,13.09,0.603,17.27,1,0.853,0.25
"2021-08-17 19:15:00",233240,13.07,0.601,17.09,1,0.851,0.25
"2021-08-17 19:30:00",233241,13.06,0.601,16.92,1,0.851,0.25
"2021-08-17 19:45:00",233242,13.04,0.599,16.77,1,0.849,0.25
"2021-08-17 20:00:00",233243,13.03,0.599,16.63,1,0.849,0.25
"2021-08-17 20:15:00",233244,13.01,0.597,16.48,1,0.847,0.25
"2021-08-17 20:30:00",233245,13,0.597,16.34,1,0.847,0.25
"2021-08-17 20:45:00",233246,12.98,0.596,16.21,1,0.846,0.25
"2021-08-17 21:00:00",233247,12.97,0.595,16.08,1,0.845,0.25
"2021-08-17 21:15:00",233248,12.96,0.594,15.95,1,0.844,0.25
"2021-08-17 21:30:00",233249,12.95,0.593,15.83,1,0.842,0.25
"2021-08-17 21:45:00",233250,12.93,0.592,15.71,1,0.842,0.25
"2021-08-17 22:00:00",233251,12.92,0.592,15.59,1,0.842,0.25
"2021-08-17 22:15:00",233252,12.9,0.59,15.47,1,0.839,0.25
"2021-08-17 22:30:00",233253,12.89,0.59,15.35,1,0.84,0.25
"2021-08-17 22:45:00",233254,12.88,0.59,15.23,1,0.839,0.25
"2021-08-17 23:00:00",233255,12.87,0.589,15.11,1,0.838,0.25
"2021-08-17 23:15:00",233256,12.86,0.588,14.99,1,0.837,0.25
"2021-08-17 23:30:00",233257,12.84,0.587,14.87,1,0.836,0.25
"2021-08-17 23:45:00",233258,12.83,0.587,14.75,1,0.836,0.25
"2021-08-18 00:00:00",233259,12.82,0.587,14.65,1,0.837,0.25
"2021-08-18 00:15:00",233260,12.81,0.585,14.55,1,0.835,0.25
"2021-08-18 00:30:00",233261,12.8,0.585,14.44,1,0.834,0.25
"2021-08-18 00:45:00",233262,12.79,0.585,14.34,1,0.834,0.25
"2021-08-18 01:00:00",233263,12.78,0.584,14.25,1,0.833,0.25
"2021-08-18 01:15:00",233264,12.77,0.584,14.14,1,0.834,0.25
"2021-08-18 01:30:00",233265,12.76,0.583,14.05,1,0.833,0.25
"2021-08-18 01:45:00",233266,12.75,0.584,13.95,1,0.834,0.25
"2021-08-18 02:00:00",233267,12.74,0.583,13.86,1,0.833,0.25
"2021-08-18 02:15:00",233268,12.73,0.583,13.76,1,0.833,0.25
"2021-08-18 02:30:00",233269,12.72,0.583,13.67,1,0.833,0.25
"2021-08-18 02:45:00",233270,12.71,0.583,13.58,1,0.832,0.25
"2021-08-18 03:00:00",233271,12.7,0.584,13.48,1,0.833,0.25
"2021-08-18 03:15:00",233272,12.68,0.584,13.39,1,0.834,0.25
"2021-08-18 03:30:00",233273,12.67,0.584,13.3,1,0.834,0.25
"2021-08-18 03:45:00",233274,12.66,0.584,13.2,1,0.834,0.25
"2021-08-18 04:00:00",233275,12.66,0.585,13.12,1,0.834,0.25
"2021-08-18 04:15:00",233276,12.65,0.585,13.03,1,0.835,0.25
"2021-08-18 04:30:00",233277,12.64,0.585,12.95,1,0.835,0.25
"2021-08-18 04:45:00",233278,12.63,0.586,12.86,1,0.836,0.25
"2021-08-18 05:00:00",233279,12.62,0.587,12.78,1,0.836,0.25
"2021-08-18 05:15:00",233280,12.61,0.587,12.7,1,0.836,0.25
"2021-08-18 05:30:00",233281,12.61,0.588,12.62,1,0.838,0.25
"2021-08-18 05:45:00",233282,12.6,0.588,12.54,1,0.838,0.25
"2021-08-18 06:00:00",233283,12.59,0.59,12.45,1,0.839,0.25
"2021-08-18 06:15:00",233284,12.58,0.591,12.38,1,0.841,0.25
"2021-08-18 06:30:00",233285,12.57,0.591,12.3,1,0.841,0.25
"2021-08-18 06:45:00",233286,12.56,0.592,12.23,1,0.841,0.25
"2021-08-18 07:00:00",233287,12.56,0.593,12.17,1,0.843,0.25
"2021-08-18 07:15:00",233288,12.55,0.593,12.11,1,0.843,0.25
"2021-08-18 07:30:00",233289,12.55,0.594,12.06,1,0.844,0.25
"2021-08-18 07:45:00",233290,12.54,0.595,12.02,1,0.845,0.25
"2021-08-18 08:00:00",233291,12.57,0.595,11.98,1,0.845,0.25
"2021-08-18 08:15:00",233292,12.63,0.591,11.94,1,0.84,0.25
"2021-08-18 08:30:00",233293,12.71,0.58,11.92,1,0.83,0.25
"2021-08-18 08:45:00",233294,12.83,0.591,11.93,1,0.841,0.25
"2021-08-18 09:00:00",233295,13.01,0.596,11.95,1,0.845,0.25
"2021-08-18 09:15:00",233296,13.23,0.597,12,1,0.846,0.25
"2021-08-18 09:30:00",233297,13.46,0.598,12.11,1,0.847,0.25
"2021-08-18 09:45:00",233298,13.44,0.598,12.36,1,0.847,0.25
"2021-08-18 10:00:00",233299,13.43,0.599,12.69,1,0.848,0.25
"2021-08-18 10:15:00",233300,13.43,0.6,12.92,1,0.85,0.25
"2021-08-18 10:30:00",233301,13.42,0.598,13.12,1,0.847,0.25
"2021-08-18 10:45:00",233302,13.43,0.6,13.34,1,0.85,0.25
"2021-08-18 11:00:00",233303,13.43,0.6,13.6,1,0.85,0.25
"2021-08-18 11:15:00",233304,13.43,0.599,13.81,1,0.849,0.25
"2021-08-18 11:30:00",233305,13.43,0.6,14.05,1,0.85,0.25
"2021-08-18 11:45:00",233306,13.43,0.599,14.31,1,0.849,0.25
"2021-08-18 12:00:00",233307,13.42,0.602,14.61,1,0.852,0.25
"2021-08-18 12:15:00",233308,13.4,0.601,14.91,1,0.851,0.25
"2021-08-18 12:30:00",233309,13.39,0.598,15.21,1,0.848,0.25
"2021-08-18 12:45:00",233310,13.38,0.601,15.54,1,0.85,0.25
"2021-08-18 13:00:00",233311,13.37,0.599,15.83,1,0.849,0.25
"2021-08-18 13:15:00",233312,13.37,0.602,16.14,1,0.851,0.25
"2021-08-18 13:30:00",233313,13.37,0.602,16.45,1,0.852,0.25
"2021-08-18 13:45:00",233314,13.37,0.6,16.73,1,0.85,0.25
"2021-08-18 14:00:00",233315,13.37,0.601,16.99,1,0.85,0.25
"2021-08-18 14:15:00",233316,13.34,0.6,17.25,1,0.85,0.25
"2021-08-18 14:30:00",233317,13.35,0.601,17.43,1,0.851,0.25
"2021-08-18 14:45:00",233318,13.35,0.6,17.49,1,0.849,0.25
"2021-08-18 15:00:00",233319,13.35,0.597,17.53,1,0.846,0.25
"2021-08-18 15:15:00",233320,13.34,0.601,17.58,1,0.85,0.25
"2021-08-18 15:30:00",233321,13.34,0.6,17.63,1,0.849,0.25
"2021-08-18 15:45:00",233322,13.34,0.6,17.65,1,0.849,0.25
"2021-08-18 16:00:00",233323,13.34,0.602,17.64,1,0.852,0.25
"2021-08-18 16:15:00",233324,13.33,0.602,17.6,1,0.852,0.25
"2021-08-18 16:30:00",233325,13.34,0.602,17.52,1,0.851,0.25
"2021-08-18 16:45:00",233326,13.35,0.603,17.42,1,0.853,0.25
"2021-08-18 17:00:00",233327,13.35,0.603,17.3,1,0.852,0.25
"2021-08-18 17:15:00",233328,13.34,0.601,17.18,1,0.851,0.25
"2021-08-18 17:30:00",233329,13.35,0.6,17.05,1,0.85,0.25
"2021-08-18 17:45:00",233330,13.37,0.601,16.87,1,0.85,0.25
"2021-08-18 18:00:00",233331,13.38,0.6,16.71,1,0.85,0.25
"2021-08-18 18:15:00",233332,13.37,0.6,16.54,1,0.85,0.25
"2021-08-18 18:30:00",233333,13.34,0.599,16.37,1,0.849,0.25
"2021-08-18 18:45:00",233334,13.31,0.598,16.18,1,0.848,0.25
"2021-08-18 19:00:00",233335,13.29,0.597,16,1,0.847,0.25
"2021-08-18 19:15:00",233336,13.26,0.596,15.83,1,0.846,0.25
"2021-08-18 19:30:00",233337,13.25,0.595,15.67,1,0.845,0.25
"2021-08-18 19:45:00",233338,13.22,0.596,15.51,1,0.845,0.25
"2021-08-18 20:00:00",233339,13.2,0.595,15.37,1,0.844,0.25
"2021-08-18 20:15:00",233340,13.18,0.594,15.21,1,0.844,0.25
"2021-08-18 20:30:00",233341,13.17,0.593,15.07,1,0.843,0.25
"2021-08-18 20:45:00",233342,13.15,0.592,14.94,1,0.842,0.25
"2021-08-18 21:00:00",233343,13.14,0.591,14.8,1,0.841,0.25
"2021-08-18 21:15:00",233344,13.12,0.59,14.67,1,0.84,0.25
"2021-08-18 21:30:00",233345,13.11,0.589,14.54,1,0.839,0.25
"2021-08-18 21:45:00",233346,13.1,0.589,14.4,1,0.838,0.25
"2021-08-18 22:00:00",233347,13.08,0.588,14.28,1,0.838,0.25
"2021-08-18 22:15:00",233348,13.07,0.587,14.15,1,0.837,0.25
"2021-08-18 22:30:00",233349,13.06,0.588,14.02,1,0.837,0.25
"2021-08-18 22:45:00",233350,13.04,0.587,13.9,1,0.836,0.25
"2021-08-18 23:00:00",233351,13.03,0.586,13.78,1,0.835,0.25
"2021-08-18 23:15:00",233352,13.02,0.585,13.67,1,0.834,0.25
"2021-08-18 23:30:00",233353,13.01,0.585,13.55,1,0.834,0.25
"2021-08-18 23:45:00",233354,13,0.584,13.43,1,0.834,0.25
"2021-08-19 00:00:00",233355,12.98,0.583,13.33,1,0.833,0.25
"2021-08-19 00:15:00",233356,12.97,0.582,13.22,1,0.832,0.25
"2021-08-19 00:30:00",233357,12.96,0.582,13.11,1,0.832,0.25
"2021-08-19 00:45:00",233358,12.95,0.582,13.01,1,0.832,0.25
"2021-08-19 01:00:00",233359,12.93,0.581,12.91,1,0.83,0.25
"2021-08-19 01:15:00",233360,12.92,0.581,12.81,1,0.831,0.25
"2021-08-19 01:30:00",233361,12.91,0.58,12.71,1,0.83,0.25
"2021-08-19 01:45:00",233362,12.9,0.581,12.61,1,0.83,0.25
"2021-08-19 02:00:00",233363,12.89,0.581,12.52,1,0.83,0.25
"2021-08-19 02:15:00",233364,12.88,0.58,12.42,1,0.83,0.25
"2021-08-19 02:30:00",233365,12.86,0.58,12.33,1,0.83,0.25
"2021-08-19 02:45:00",233366,12.85,0.58,12.24,1,0.83,0.25
"2021-08-19 03:00:00",233367,12.84,0.58,12.15,1,0.83,0.25
"2021-08-19 03:15:00",233368,12.83,0.581,12.05,1,0.83,0.25
"2021-08-19 03:30:00",233369,12.83,0.581,11.96,1,0.83,0.25
"2021-08-19 03:45:00",233370,12.8,0.581,11.87,1,0.83,0.25
"2021-08-19 04:00:00",233371,12.8,0.58,11.77,1,0.83,0.25
"2021-08-19 04:15:00",233372,12.78,0.581,11.67,1,0.83,0.25
"2021-08-19 04:30:00",233373,12.78,0.582,11.58,1,0.831,0.25
"2021-08-19 04:45:00",233374,12.77,0.582,11.49,1,0.831,0.25
"2021-08-19 05:00:00",233375,12.75,0.582,11.39,1,0.832,0.25
"2021-08-19 05:15:00",233376,12.74,0.582,11.29,1,0.832,0.25
"2021-08-19 05:30:00",233377,12.73,0.583,11.2,1,0.833,0.25
"2021-08-19 05:45:00",233378,12.72,0.584,11.11,1,0.834,0.25
"2021-08-19 06:00:00",233379,12.71,0.584,11.02,1,0.834,0.25
"2021-08-19 06:15:00",233380,12.7,0.585,10.92,1,0.834,0.25
"2021-08-19 06:30:00",233381,12.69,0.585,10.83,1,0.835,0.25
"2021-08-19 06:45:00",233382,12.68,0.586,10.73,1,0.836,0.25
"2021-08-19 07:00:00",233383,12.67,0.587,10.64,1,0.836,0.25
"2021-08-19 07:15:00",233384,12.66,0.587,10.55,1,0.837,0.25
"2021-08-19 07:30:00",233385,12.65,0.586,10.47,1,0.836,0.25
"2021-08-19 07:45:00",233386,12.65,0.586,10.39,1,0.836,0.25
"2021-08-19 08:00:00",233387,12.7,0.587,10.33,1,0.836,0.25
"2021-08-19 08:15:00",233388,12.76,0.587,10.28,1,0.837,0.25
"2021-08-19 08:30:00",233389,12.86,0.588,10.26,1,0.838,0.25
"2021-08-19 08:45:00",233390,13,0.588,10.25,1,0.838,0.25
"2021-08-19 09:00:00",233391,13.2,0.588,10.26,1,0.838,0.25
"2021-08-19 09:15:00",233392,13.61,0.589,10.29,1,0.839,0.25
"2021-08-19 09:30:00",233393,13.56,0.59,10.38,1,0.84,0.25
"2021-08-19 09:45:00",233394,13.53,0.591,10.64,1,0.841,0.25
"2021-08-19 10:00:00",233395,13.51,0.59,10.92,1,0.84,0.25
"2021-08-19 10:15:00",233396,13.49,0.593,11.11,1,0.842,0.25
"2021-08-19 10:30:00",233397,13.48,0.592,11.3,1,0.842,0.25
"2021-08-19 10:45:00",233398,13.48,0.593,11.53,1,0.842,0.25
"2021-08-19 11:00:00",233399,13.47,0.594,11.78,1,0.844,0.25
"2021-08-19 11:15:00",233400,13.47,0.593,11.99,1,0.843,0.25
"2021-08-19 11:30:00",233401,13.47,0.595,12.21,1,0.844,0.25
"2021-08-19 11:45:00",233402,13.46,0.592,12.51,1,0.842,0.25
"2021-08-19 12:00:00",233403,13.44,0.594,12.8,1,0.844,0.25
"2021-08-19 12:15:00",233404,13.42,0.594,13.1,1,0.844,0.25
"2021-08-19 12:30:00",233405,13.4,0.595,13.46,1,0.845,0.25
"2021-08-19 12:45:00",233406,13.38,0.594,13.81,1,0.844,0.25
"2021-08-19 13:00:00",233407,13.37,0.593,14.14,1,0.843,0.25
"2021-08-19 13:15:00",233408,13.36,0.595,14.49,1,0.845,0.25
"2021-08-19 13:30:00",233409,13.36,0.593,14.81,1,0.843,0.25
"2021-08-19 13:45:00",233410,13.35,0.596,15.12,1,0.846,0.25
"2021-08-19 14:00:00",233411,13.35,0.596,15.4,1,0.846,0.25
"2021-08-19 14:15:00",233412,13.35,0.594,15.69,1,0.844,0.25
"2021-08-19 14:30:00",233413,13.33,0.594,15.92,1,0.844,0.25
"2021-08-19 14:45:00",233414,13.32,0.593,16.1,1,0.843,0.25
"2021-08-19 15:00:00",233415,13.31,0.595,16.25,1,0.845,0.25
"2021-08-19 15:15:00",233416,13.3,0.598,16.39,1,0.848,0.25
"2021-08-19 15:30:00",233417,13.3,0.598,16.5,1,0.848,0.25
"2021-08-19 15:45:00",233418,13.3,0.6,16.57,1,0.849,0.25
"2021-08-19 16:00:00",233419,13.3,0.596,16.6,1,0.846,0.25
"2021-08-19 16:15:00",233420,13.29,0.597,16.61,1,0.847,0.25
"2021-08-19 16:30:00",233421,13.3,0.595,16.58,1,0.845,0.25
"2021-08-19 16:45:00",233422,13.31,0.596,16.53,1,0.845,0.25
"2021-08-19 17:00:00",233423,13.31,0.594,16.48,1,0.843,0.25
"2021-08-19 17:15:00",233424,13.31,0.595,16.4,1,0.844,0.25
"2021-08-19 17:30:00",233425,13.32,0.594,16.29,1,0.843,0.25
"2021-08-19 17:45:00",233426,13.33,0.594,16.15,1,0.843,0.25
"2021-08-19 18:00:00",233427,13.33,0.594,15.98,1,0.844,0.25
"2021-08-19 18:15:00",233428,13.34,0.593,15.83,1,0.843,0.25
"2021-08-19 18:30:00",233429,13.29,0.593,15.66,1,0.842,0.25
"2021-08-19 18:45:00",233430,13.26,0.592,15.48,1,0.842,0.25
"2021-08-19 19:00:00",233431,13.24,0.592,15.31,1,0.842,0.25
"2021-08-19 19:15:00",233432,13.22,0.592,15.15,1,0.841,0.25
"2021-08-19 19:30:00",233433,13.2,0.59,14.98,1,0.84,0.25
"2021-08-19 19:45:00",233434,13.18,0.589,14.82,1,0.839,0.25
