"TOA5","DanaFk._297","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-09-01 17:00:00",234671,13.2,0.515,15.77,1,0.764,0.25
"2021-09-01 17:15:00",234672,13.19,0.518,15.75,1,0.767,0.25
"2021-09-01 17:30:00",234673,13.17,0.514,15.8,1,0.764,0.25
"2021-09-01 17:45:00",234674,13.15,0.514,15.81,1,0.764,0.25
"2021-09-01 18:00:00",234675,13.13,0.514,15.77,1,0.764,0.25
"2021-09-01 18:15:00",234676,13.11,0.515,15.73,1,0.764,0.25
"2021-09-01 18:30:00",234677,13.1,0.514,15.66,1,0.764,0.25
"2021-09-01 18:45:00",234678,13.08,0.513,15.55,1,0.763,0.25
"2021-09-01 19:00:00",234679,13.07,0.514,15.48,1,0.764,0.25
"2021-09-01 19:15:00",234680,13.05,0.515,15.39,1,0.765,0.25
"2021-09-01 19:30:00",234681,13.03,0.518,15.27,1,0.768,0.25
"2021-09-01 19:45:00",234682,13.02,0.518,15.11,1,0.768,0.25
"2021-09-01 20:00:00",234683,13.01,0.519,14.93,1,0.769,0.25
"2021-09-01 20:15:00",234684,12.99,0.519,14.74,1,0.769,0.25
"2021-09-01 20:30:00",234685,12.98,0.52,14.56,1,0.77,0.25
"2021-09-01 20:45:00",234686,12.96,0.519,14.36,1,0.769,0.25
"2021-09-01 21:00:00",234687,12.95,0.519,14.17,1,0.768,0.25
"2021-09-01 21:15:00",234688,12.94,0.519,13.98,1,0.768,0.25
"2021-09-01 21:30:00",234689,12.93,0.518,13.78,1,0.768,0.25
"2021-09-01 21:45:00",234690,12.92,0.517,13.58,1,0.767,0.25
"2021-09-01 22:00:00",234691,12.91,0.517,13.37,1,0.767,0.25
"2021-09-01 22:15:00",234692,12.89,0.517,13.19,1,0.766,0.25
"2021-09-01 22:30:00",234693,12.88,0.516,12.99,1,0.766,0.25
"2021-09-01 22:45:00",234694,12.87,0.516,12.8,1,0.765,0.25
"2021-09-01 23:00:00",234695,12.86,0.515,12.62,1,0.765,0.25
"2021-09-01 23:15:00",234696,12.85,0.515,12.44,1,0.764,0.25
"2021-09-01 23:30:00",234697,12.84,0.514,12.27,1,0.764,0.25
"2021-09-01 23:45:00",234698,12.82,0.514,12.09,1,0.764,0.25
"2021-09-02 00:00:00",234699,12.81,0.513,11.93,1,0.763,0.25
"2021-09-02 00:15:00",234700,12.8,0.512,11.74,1,0.762,0.25
"2021-09-02 00:30:00",234701,12.79,0.512,11.57,1,0.762,0.25
"2021-09-02 00:45:00",234702,12.78,0.511,11.4,1,0.761,0.25
"2021-09-02 01:00:00",234703,12.77,0.512,11.25,1,0.761,0.25
"2021-09-02 01:15:00",234704,12.75,0.511,11.09,1,0.76,0.25
"2021-09-02 01:30:00",234705,12.74,0.509,10.92,1,0.759,0.25
"2021-09-02 01:45:00",234706,12.73,0.509,10.76,1,0.759,0.25
"2021-09-02 02:00:00",234707,12.72,0.508,10.6,1,0.758,0.25
"2021-09-02 02:15:00",234708,12.71,0.507,10.44,1,0.757,0.25
"2021-09-02 02:30:00",234709,12.7,0.508,10.31,1,0.757,0.25
"2021-09-02 02:45:00",234710,12.69,0.507,10.16,1,0.756,0.25
"2021-09-02 03:00:00",234711,12.68,0.506,10.01,1,0.756,0.25
"2021-09-02 03:15:00",234712,12.67,0.505,9.87,1,0.755,0.25
"2021-09-02 03:30:00",234713,12.66,0.504,9.74,1,0.753,0.25
"2021-09-02 03:45:00",234714,12.65,0.504,9.61,1,0.754,0.25
"2021-09-02 04:00:00",234715,12.64,0.504,9.47,1,0.753,0.25
"2021-09-02 04:15:00",234716,12.63,0.503,9.35,1,0.753,0.25
"2021-09-02 04:30:00",234717,12.62,0.502,9.24,1,0.751,0.25
"2021-09-02 04:45:00",234718,12.61,0.501,9.12,1,0.75,0.25
"2021-09-02 05:00:00",234719,12.6,0.498,8.99,1,0.748,0.25
"2021-09-02 05:15:00",234720,12.59,0.497,8.88,1,0.746,0.25
"2021-09-02 05:30:00",234721,12.58,0.495,8.77,1,0.745,0.25
"2021-09-02 05:45:00",234722,12.57,0.494,8.66,1,0.744,0.25
"2021-09-02 06:00:00",234723,12.56,0.494,8.56,1,0.744,0.25
"2021-09-02 06:15:00",234724,12.56,0.495,8.46,1,0.744,0.25
"2021-09-02 06:30:00",234725,12.55,0.494,8.35,1,0.744,0.25
"2021-09-02 06:45:00",234726,12.54,0.493,8.25,1,0.743,0.25
"2021-09-02 07:00:00",234727,12.53,0.494,8.16,1,0.743,0.25
"2021-09-02 07:15:00",234728,12.52,0.494,8.06,1,0.744,0.25
"2021-09-02 07:30:00",234729,12.52,0.493,7.98,1,0.743,0.25
"2021-09-02 07:45:00",234730,12.51,0.493,7.897,1,0.743,0.25
"2021-09-02 08:00:00",234731,12.5,0.494,7.831,1,0.744,0.25
"2021-09-02 08:15:00",234732,12.5,0.497,7.767,1,0.747,0.25
"2021-09-02 08:30:00",234733,12.49,0.499,7.737,1,0.749,0.25
"2021-09-02 08:45:00",234734,12.49,0.5,7.716,1,0.75,0.25
"2021-09-02 09:00:00",234735,12.49,0.5,7.687,1,0.75,0.25
"2021-09-02 09:15:00",234736,12.48,0.501,7.686,1,0.75,0.25
"2021-09-02 09:30:00",234737,12.65,0.502,7.846,1,0.752,0.25
"2021-09-02 09:45:00",234738,13.61,0.503,8.21,1,0.752,0.25
"2021-09-02 10:00:00",234739,13.3,0.503,8.47,1,0.753,0.25
"2021-09-02 10:15:00",234740,13.45,0.504,8.65,1,0.754,0.25
"2021-09-02 10:30:00",234741,13.53,0.504,8.76,1,0.754,0.25
"2021-09-02 10:45:00",234742,13.52,0.505,8.81,1,0.755,0.25
"2021-09-02 11:00:00",234743,13.51,0.505,8.96,1,0.755,0.25
"2021-09-02 11:15:00",234744,13.49,0.506,9.15,1,0.756,0.25
"2021-09-02 11:30:00",234745,13.47,0.508,9.4,1,0.758,0.25
"2021-09-02 11:45:00",234746,13.46,0.506,9.58,1,0.756,0.25
"2021-09-02 12:00:00",234747,13.44,0.508,9.87,1,0.758,0.25
"2021-09-02 12:15:00",234748,13.41,0.509,10.16,1,0.758,0.25
"2021-09-02 12:30:00",234749,13.39,0.511,10.46,1,0.761,0.25
"2021-09-02 12:45:00",234750,13.38,0.511,10.71,1,0.761,0.25
"2021-09-02 13:00:00",234751,13.37,0.512,11.05,1,0.761,0.25
"2021-09-02 13:15:00",234752,13.35,0.514,11.4,1,0.763,0.25
"2021-09-02 13:30:00",234753,13.35,0.514,11.81,1,0.763,0.25
"2021-09-02 13:45:00",234754,13.35,0.512,12.14,1,0.762,0.25
"2021-09-02 14:00:00",234755,13.35,0.513,12.55,1,0.763,0.25
"2021-09-02 14:15:00",234756,13.34,0.514,12.89,1,0.763,0.25
"2021-09-02 14:30:00",234757,13.33,0.518,13.17,1,0.767,0.25
"2021-09-02 14:45:00",234758,13.31,0.514,13.39,1,0.763,0.25
"2021-09-02 15:00:00",234759,13.29,0.514,13.59,1,0.763,0.25
"2021-09-02 15:15:00",234760,13.27,0.512,13.81,1,0.761,0.25
"2021-09-02 15:30:00",234761,13.25,0.512,14,1,0.761,0.25
"2021-09-02 15:45:00",234762,13.26,0.512,14.15,1,0.761,0.25
"2021-09-02 16:00:00",234763,13.27,0.512,14.34,1,0.762,0.25
"2021-09-02 16:15:00",234764,13.27,0.512,14.51,1,0.762,0.25
"2021-09-02 16:30:00",234765,13.28,0.511,14.62,1,0.761,0.25
"2021-09-02 16:45:00",234766,13.29,0.512,14.72,1,0.761,0.25
"2021-09-02 17:00:00",234767,13.31,0.511,14.79,1,0.76,0.25
"2021-09-02 17:15:00",234768,13.31,0.511,14.84,1,0.761,0.25
"2021-09-02 17:30:00",234769,13.29,0.513,14.89,1,0.762,0.25
"2021-09-02 17:45:00",234770,13.27,0.512,14.91,1,0.762,0.25
"2021-09-02 18:00:00",234771,13.23,0.511,14.9,1,0.761,0.25
"2021-09-02 18:15:00",234772,13.21,0.511,14.88,1,0.761,0.25
"2021-09-02 18:30:00",234773,13.19,0.512,14.84,1,0.762,0.25
"2021-09-02 18:45:00",234774,13.17,0.513,14.77,1,0.763,0.25
"2021-09-02 19:00:00",234775,13.15,0.514,14.68,1,0.764,0.25
"2021-09-02 19:15:00",234776,13.14,0.517,14.59,1,0.767,0.25
"2021-09-02 19:30:00",234777,13.12,0.517,14.48,1,0.767,0.25
"2021-09-02 19:45:00",234778,13.11,0.517,14.37,1,0.767,0.25
"2021-09-02 20:00:00",234779,13.09,0.516,14.22,1,0.766,0.25
"2021-09-02 20:15:00",234780,13.07,0.517,14.04,1,0.767,0.25
"2021-09-02 20:30:00",234781,13.06,0.516,13.87,1,0.766,0.25
"2021-09-02 20:45:00",234782,13.05,0.517,13.7,1,0.766,0.25
"2021-09-02 21:00:00",234783,13.03,0.517,13.52,1,0.766,0.25
"2021-09-02 21:15:00",234784,13.02,0.516,13.33,1,0.766,0.25
"2021-09-02 21:30:00",234785,13.01,0.517,13.15,1,0.766,0.25
"2021-09-02 21:45:00",234786,12.99,0.516,12.98,1,0.766,0.25
"2021-09-02 22:00:00",234787,12.98,0.515,12.81,1,0.765,0.25
"2021-09-02 22:15:00",234788,12.97,0.516,12.62,1,0.766,0.25
"2021-09-02 22:30:00",234789,12.96,0.516,12.44,1,0.765,0.25
"2021-09-02 22:45:00",234790,12.95,0.515,12.28,1,0.765,0.25
"2021-09-02 23:00:00",234791,12.93,0.515,12.12,1,0.764,0.25
"2021-09-02 23:15:00",234792,12.92,0.514,11.97,1,0.764,0.25
"2021-09-02 23:30:00",234793,12.91,0.514,11.8,1,0.763,0.25
"2021-09-02 23:45:00",234794,12.89,0.514,11.64,1,0.763,0.25
"2021-09-03 00:00:00",234795,12.88,0.513,11.5,1,0.762,0.25
"2021-09-03 00:15:00",234796,12.87,0.513,11.35,1,0.763,0.25
"2021-09-03 00:30:00",234797,12.86,0.512,11.19,1,0.762,0.25
"2021-09-03 00:45:00",234798,12.85,0.512,11.04,1,0.761,0.25
"2021-09-03 01:00:00",234799,12.84,0.511,10.9,1,0.761,0.25
"2021-09-03 01:15:00",234800,12.83,0.511,10.76,1,0.76,0.25
"2021-09-03 01:30:00",234801,12.81,0.51,10.63,1,0.76,0.25
"2021-09-03 01:45:00",234802,12.8,0.51,10.5,1,0.759,0.25
"2021-09-03 02:00:00",234803,12.79,0.509,10.37,1,0.759,0.25
"2021-09-03 02:15:00",234804,12.78,0.509,10.25,1,0.759,0.25
"2021-09-03 02:30:00",234805,12.77,0.507,10.12,1,0.757,0.25
"2021-09-03 02:45:00",234806,12.76,0.507,9.99,1,0.757,0.25
"2021-09-03 03:00:00",234807,12.75,0.507,9.89,1,0.756,0.25
"2021-09-03 03:15:00",234808,12.74,0.507,9.78,1,0.756,0.25
"2021-09-03 03:30:00",234809,12.73,0.506,9.66,1,0.756,0.25
"2021-09-03 03:45:00",234810,12.72,0.506,9.56,1,0.755,0.25
"2021-09-03 04:00:00",234811,12.71,0.504,9.47,1,0.754,0.25
"2021-09-03 04:15:00",234812,12.7,0.505,9.37,1,0.754,0.25
"2021-09-03 04:30:00",234813,12.69,0.504,9.27,1,0.754,0.25
"2021-09-03 04:45:00",234814,12.67,0.504,9.18,1,0.753,0.25
"2021-09-03 05:00:00",234815,12.66,0.504,9.1,1,0.754,0.25
"2021-09-03 05:15:00",234816,12.66,0.503,9.01,1,0.753,0.25
"2021-09-03 05:30:00",234817,12.65,0.503,8.92,1,0.752,0.25
"2021-09-03 05:45:00",234818,12.64,0.503,8.85,1,0.753,0.25
"2021-09-03 06:00:00",234819,12.63,0.502,8.77,1,0.752,0.25
"2021-09-03 06:15:00",234820,12.62,0.502,8.69,1,0.751,0.25
"2021-09-03 06:30:00",234821,12.61,0.501,8.61,1,0.751,0.25
"2021-09-03 06:45:00",234822,12.6,0.501,8.54,1,0.751,0.25
"2021-09-03 07:00:00",234823,12.59,0.501,8.47,1,0.751,0.25
"2021-09-03 07:15:00",234824,12.58,0.501,8.4,1,0.75,0.25
"2021-09-03 07:30:00",234825,12.57,0.5,8.35,1,0.75,0.25
"2021-09-03 07:45:00",234826,12.57,0.5,8.3,1,0.75,0.25
"2021-09-03 08:00:00",234827,12.61,0.5,8.25,1,0.749,0.25
"2021-09-03 08:15:00",234828,12.67,0.498,8.22,1,0.748,0.25
"2021-09-03 08:30:00",234829,12.77,0.496,8.2,1,0.745,0.25
"2021-09-03 08:45:00",234830,12.92,0.496,8.21,1,0.745,0.25
"2021-09-03 09:00:00",234831,13.1,0.496,8.22,1,0.745,0.25
"2021-09-03 09:15:00",234832,13.61,0.495,8.25,1,0.744,0.25
"2021-09-03 09:30:00",234833,13.57,0.496,8.4,1,0.745,0.25
"2021-09-03 09:45:00",234834,13.55,0.496,8.73,1,0.746,0.25
"2021-09-03 10:00:00",234835,13.54,0.497,8.94,1,0.747,0.25
"2021-09-03 10:15:00",234836,13.52,0.497,9.07,1,0.747,0.25
"2021-09-03 10:30:00",234837,13.5,0.499,9.19,1,0.748,0.25
"2021-09-03 10:45:00",234838,13.49,0.499,9.36,1,0.748,0.25
"2021-09-03 11:00:00",234839,13.48,0.5,9.55,1,0.75,0.25
"2021-09-03 11:15:00",234840,13.47,0.501,9.6,1,0.75,0.25
"2021-09-03 11:30:00",234841,13.45,0.501,9.97,1,0.751,0.25
"2021-09-03 11:45:00",234842,13.43,0.502,10.17,1,0.752,0.25
"2021-09-03 12:00:00",234843,13.41,0.503,10.46,1,0.753,0.25
"2021-09-03 12:15:00",234844,13.39,0.505,10.76,1,0.754,0.25
"2021-09-03 12:30:00",234845,13.37,0.507,11,1,0.757,0.25
"2021-09-03 12:45:00",234846,13.35,0.51,11.3,1,0.76,0.25
"2021-09-03 13:00:00",234847,13.34,0.511,11.59,1,0.761,0.25
"2021-09-03 13:15:00",234848,13.33,0.514,11.84,1,0.763,0.25
"2021-09-03 13:30:00",234849,13.33,0.513,12.17,1,0.762,0.25
"2021-09-03 13:45:00",234850,13.33,0.515,12.49,1,0.765,0.25
"2021-09-03 14:00:00",234851,13.32,0.513,12.82,1,0.763,0.25
"2021-09-03 14:15:00",234852,13.31,0.512,13.19,1,0.761,0.25
"2021-09-03 14:30:00",234853,13.31,0.514,13.43,1,0.764,0.25
"2021-09-03 14:45:00",234854,13.29,0.509,13.62,1,0.759,0.25
"2021-09-03 15:00:00",234855,13.27,0.515,13.77,1,0.765,0.25
"2021-09-03 15:15:00",234856,13.26,0.515,13.99,1,0.765,0.25
"2021-09-03 15:30:00",234857,13.24,0.519,14.2,1,0.768,0.25
"2021-09-03 15:45:00",234858,13.24,0.516,14.38,1,0.766,0.25
"2021-09-03 16:00:00",234859,13.26,0.516,14.56,1,0.766,0.25
"2021-09-03 16:15:00",234860,13.26,0.517,14.69,1,0.767,0.25
"2021-09-03 16:30:00",234861,13.27,0.516,14.81,1,0.766,0.25
"2021-09-03 16:45:00",234862,13.28,0.515,14.91,1,0.765,0.25
"2021-09-03 17:00:00",234863,13.28,0.517,14.98,1,0.766,0.25
"2021-09-03 17:15:00",234864,13.3,0.517,15.04,1,0.766,0.25
"2021-09-03 17:30:00",234865,13.29,0.516,15.08,1,0.765,0.25
"2021-09-03 17:45:00",234866,13.26,0.517,15.09,1,0.766,0.25
"2021-09-03 18:00:00",234867,13.23,0.517,15.09,1,0.766,0.25
"2021-09-03 18:15:00",234868,13.21,0.516,15.06,1,0.766,0.25
"2021-09-03 18:30:00",234869,13.18,0.517,15,1,0.766,0.25
"2021-09-03 18:45:00",234870,13.16,0.517,14.94,1,0.766,0.25
"2021-09-03 19:00:00",234871,13.15,0.516,14.85,1,0.766,0.25
"2021-09-03 19:15:00",234872,13.13,0.516,14.76,1,0.766,0.25
"2021-09-03 19:30:00",234873,13.11,0.516,14.68,1,0.766,0.25
"2021-09-03 19:45:00",234874,13.09,0.516,14.54,1,0.765,0.25
"2021-09-03 20:00:00",234875,13.08,0.515,14.39,1,0.765,0.25
"2021-09-03 20:15:00",234876,13.07,0.516,14.23,1,0.766,0.25
"2021-09-03 20:30:00",234877,13.05,0.516,14.04,1,0.766,0.25
"2021-09-03 20:45:00",234878,13.04,0.515,13.87,1,0.765,0.25
"2021-09-03 21:00:00",234879,13.02,0.515,13.7,1,0.764,0.25
"2021-09-03 21:15:00",234880,13.01,0.514,13.54,1,0.764,0.25
"2021-09-03 21:30:00",234881,13,0.513,13.35,1,0.762,0.25
"2021-09-03 21:45:00",234882,12.99,0.51,13.17,1,0.76,0.25
"2021-09-03 22:00:00",234883,12.97,0.509,13,1,0.758,0.25
"2021-09-03 22:15:00",234884,12.96,0.508,12.84,1,0.758,0.25
"2021-09-03 22:30:00",234885,12.95,0.508,12.68,1,0.758,0.25
"2021-09-03 22:45:00",234886,12.93,0.507,12.5,1,0.757,0.25
"2021-09-03 23:00:00",234887,12.92,0.507,12.33,1,0.757,0.25
"2021-09-03 23:15:00",234888,12.91,0.506,12.18,1,0.756,0.25
"2021-09-03 23:30:00",234889,12.9,0.506,12.03,1,0.756,0.25
"2021-09-03 23:45:00",234890,12.88,0.505,11.85,1,0.755,0.25
"2021-09-04 00:00:00",234891,12.87,0.504,11.7,1,0.754,0.25
"2021-09-04 00:15:00",234892,12.86,0.504,11.56,1,0.754,0.25
"2021-09-04 00:30:00",234893,12.85,0.503,11.39,1,0.753,0.25
"2021-09-04 00:45:00",234894,12.84,0.503,11.23,1,0.752,0.25
"2021-09-04 01:00:00",234895,12.83,0.502,11.08,1,0.752,0.25
"2021-09-04 01:15:00",234896,12.81,0.502,10.92,1,0.752,0.25
"2021-09-04 01:30:00",234897,12.8,0.504,10.78,1,0.754,0.25
"2021-09-04 01:45:00",234898,12.79,0.506,10.64,1,0.755,0.25
"2021-09-04 02:00:00",234899,12.78,0.505,10.5,1,0.755,0.25
"2021-09-04 02:15:00",234900,12.77,0.505,10.33,1,0.755,0.25
"2021-09-04 02:30:00",234901,12.76,0.504,10.19,1,0.754,0.25
"2021-09-04 02:45:00",234902,12.75,0.504,10.05,1,0.754,0.25
"2021-09-04 03:00:00",234903,12.74,0.503,9.92,1,0.753,0.25
"2021-09-04 03:15:00",234904,12.73,0.503,9.79,1,0.753,0.25
"2021-09-04 03:30:00",234905,12.72,0.502,9.66,1,0.752,0.25
"2021-09-04 03:45:00",234906,12.71,0.502,9.53,1,0.751,0.25
"2021-09-04 04:00:00",234907,12.7,0.501,9.41,1,0.751,0.25
"2021-09-04 04:15:00",234908,12.69,0.5,9.28,1,0.75,0.25
"2021-09-04 04:30:00",234909,12.68,0.5,9.17,1,0.75,0.25
"2021-09-04 04:45:00",234910,12.67,0.501,9.06,1,0.75,0.25
"2021-09-04 05:00:00",234911,12.66,0.5,8.95,1,0.749,0.25
"2021-09-04 05:15:00",234912,12.64,0.499,8.85,1,0.748,0.25
"2021-09-04 05:30:00",234913,12.64,0.498,8.76,1,0.748,0.25
"2021-09-04 05:45:00",234914,12.62,0.498,8.66,1,0.748,0.25
"2021-09-04 06:00:00",234915,12.62,0.497,8.57,1,0.747,0.25
"2021-09-04 06:15:00",234916,12.61,0.497,8.48,1,0.747,0.25
"2021-09-04 06:30:00",234917,12.6,0.497,8.39,1,0.747,0.25
"2021-09-04 06:45:00",234918,12.59,0.497,8.31,1,0.746,0.25
"2021-09-04 07:00:00",234919,12.58,0.496,8.24,1,0.746,0.25
"2021-09-04 07:15:00",234920,12.57,0.496,8.17,1,0.746,0.25
"2021-09-04 07:30:00",234921,12.56,0.497,8.09,1,0.747,0.25
"2021-09-04 07:45:00",234922,12.56,0.496,8.03,1,0.746,0.25
"2021-09-04 08:00:00",234923,12.6,0.496,7.963,1,0.746,0.25
"2021-09-04 08:15:00",234924,12.66,0.496,7.924,1,0.745,0.25
"2021-09-04 08:30:00",234925,12.76,0.496,7.909,1,0.746,0.25
"2021-09-04 08:45:00",234926,12.92,0.496,7.904,1,0.746,0.25
"2021-09-04 09:00:00",234927,13.1,0.497,7.89,1,0.746,0.25
"2021-09-04 09:15:00",234928,13.64,0.496,7.905,1,0.746,0.25
"2021-09-04 09:30:00",234929,13.62,0.498,8.14,1,0.748,0.25
"2021-09-04 09:45:00",234930,13.58,0.499,8.45,1,0.749,0.25
"2021-09-04 10:00:00",234931,13.55,0.499,8.65,1,0.749,0.25
"2021-09-04 10:15:00",234932,13.53,0.5,8.82,1,0.75,0.25
"2021-09-04 10:30:00",234933,13.52,0.5,8.95,1,0.75,0.25
"2021-09-04 10:45:00",234934,13.5,0.501,9.06,1,0.751,0.25
"2021-09-04 11:00:00",234935,13.48,0.501,9.2,1,0.751,0.25
"2021-09-04 11:15:00",234936,13.47,0.501,9.52,1,0.751,0.25
"2021-09-04 11:30:00",234937,13.44,0.501,9.79,1,0.75,0.25
"2021-09-04 11:45:00",234938,13.43,0.5,10,1,0.749,0.25
"2021-09-04 12:00:00",234939,13.4,0.5,10.32,1,0.749,0.25
"2021-09-04 12:15:00",234940,13.39,0.5,10.66,1,0.75,0.25
"2021-09-04 12:30:00",234941,13.36,0.5,11.07,1,0.75,0.25
"2021-09-04 12:45:00",234942,13.34,0.5,11.28,1,0.75,0.25
"2021-09-04 13:00:00",234943,13.33,0.502,11.72,1,0.752,0.25
"2021-09-04 13:15:00",234944,13.31,0.502,12.01,1,0.752,0.25
"2021-09-04 13:30:00",234945,13.31,0.504,12.36,1,0.754,0.25
"2021-09-04 13:45:00",234946,13.3,0.504,12.74,1,0.753,0.25
"2021-09-04 14:00:00",234947,13.29,0.504,13.04,1,0.753,0.25
"2021-09-04 14:15:00",234948,13.28,0.506,13.32,1,0.756,0.25
"2021-09-04 14:30:00",234949,13.27,0.504,13.59,1,0.754,0.25
"2021-09-04 14:45:00",234950,13.25,0.507,13.78,1,0.756,0.25
"2021-09-04 15:00:00",234951,13.24,0.505,13.94,1,0.755,0.25
"2021-09-04 15:15:00",234952,13.22,0.507,14.14,1,0.756,0.25
"2021-09-04 15:30:00",234953,13.21,0.505,14.32,1,0.754,0.25
"2021-09-04 15:45:00",234954,13.21,0.506,14.5,1,0.756,0.25
"2021-09-04 16:00:00",234955,13.21,0.507,14.69,1,0.757,0.25
"2021-09-04 16:15:00",234956,13.22,0.509,14.85,1,0.759,0.25
"2021-09-04 16:30:00",234957,13.22,0.511,14.94,1,0.76,0.25
"2021-09-04 16:45:00",234958,13.23,0.511,15.06,1,0.76,0.25
"2021-09-04 17:00:00",234959,13.24,0.513,15.19,1,0.762,0.25
"2021-09-04 17:15:00",234960,13.25,0.512,15.28,1,0.761,0.25
"2021-09-04 17:30:00",234961,13.22,0.512,15.33,1,0.762,0.25
"2021-09-04 17:45:00",234962,13.2,0.513,15.37,1,0.763,0.25
"2021-09-04 18:00:00",234963,13.17,0.512,15.37,1,0.762,0.25
"2021-09-04 18:15:00",234964,13.15,0.512,15.35,1,0.762,0.25
"2021-09-04 18:30:00",234965,13.13,0.513,15.33,1,0.762,0.25
"2021-09-04 18:45:00",234966,13.11,0.512,15.3,1,0.762,0.25
"2021-09-04 19:00:00",234967,13.09,0.512,15.22,1,0.762,0.25
"2021-09-04 19:15:00",234968,13.07,0.512,15.12,1,0.762,0.25
"2021-09-04 19:30:00",234969,13.06,0.512,15.02,1,0.761,0.25
"2021-09-04 19:45:00",234970,13.04,0.512,14.91,1,0.762,0.25
"2021-09-04 20:00:00",234971,13.03,0.511,14.78,1,0.761,0.25
"2021-09-04 20:15:00",234972,13.01,0.512,14.64,1,0.761,0.25
"2021-09-04 20:30:00",234973,12.99,0.512,14.49,1,0.761,0.25
"2021-09-04 20:45:00",234974,12.98,0.512,14.32,1,0.761,0.25
"2021-09-04 21:00:00",234975,12.98,0.511,14.15,1,0.761,0.25
"2021-09-04 21:15:00",234976,12.96,0.511,13.96,1,0.761,0.25
"2021-09-04 21:30:00",234977,12.94,0.512,13.79,1,0.761,0.25
"2021-09-04 21:45:00",234978,12.93,0.511,13.63,1,0.76,0.25
"2021-09-04 22:00:00",234979,12.92,0.51,13.46,1,0.76,0.25
"2021-09-04 22:15:00",234980,12.9,0.51,13.27,1,0.76,0.25
"2021-09-04 22:30:00",234981,12.9,0.509,13.1,1,0.759,0.25
"2021-09-04 22:45:00",234982,12.88,0.509,12.94,1,0.758,0.25
"2021-09-04 23:00:00",234983,12.87,0.509,12.77,1,0.758,0.25
"2021-09-04 23:15:00",234984,12.86,0.508,12.61,1,0.757,0.25
"2021-09-04 23:30:00",234985,12.85,0.505,12.45,1,0.755,0.25
"2021-09-04 23:45:00",234986,12.84,0.503,12.3,1,0.753,0.25
"2021-09-05 00:00:00",234987,12.83,0.502,12.15,1,0.751,0.25
"2021-09-05 00:15:00",234988,12.82,0.5,12,1,0.75,0.25
"2021-09-05 00:30:00",234989,12.8,0.5,11.83,1,0.75,0.25
"2021-09-05 00:45:00",234990,12.79,0.499,11.7,1,0.748,0.25
"2021-09-05 01:00:00",234991,12.78,0.498,11.56,1,0.748,0.25
"2021-09-05 01:15:00",234992,12.77,0.498,11.41,1,0.748,0.25
"2021-09-05 01:30:00",234993,12.76,0.498,11.28,1,0.748,0.25
"2021-09-05 01:45:00",234994,12.75,0.497,11.16,1,0.746,0.25
"2021-09-05 02:00:00",234995,12.73,0.497,11.01,1,0.746,0.25
"2021-09-05 02:15:00",234996,12.73,0.496,10.9,1,0.745,0.25
"2021-09-05 02:30:00",234997,12.72,0.495,10.76,1,0.745,0.25
"2021-09-05 02:45:00",234998,12.71,0.495,10.63,1,0.744,0.25
"2021-09-05 03:00:00",234999,12.7,0.494,10.51,1,0.743,0.25
"2021-09-05 03:15:00",235000,12.69,0.494,10.39,1,0.744,0.25
"2021-09-05 03:30:00",235001,12.68,0.496,10.29,1,0.745,0.25
"2021-09-05 03:45:00",235002,12.67,0.497,10.17,1,0.747,0.25
"2021-09-05 04:00:00",235003,12.66,0.497,10.05,1,0.747,0.25
"2021-09-05 04:15:00",235004,12.65,0.496,9.95,1,0.746,0.25
"2021-09-05 04:30:00",235005,12.63,0.496,9.85,1,0.746,0.25
"2021-09-05 04:45:00",235006,12.63,0.496,9.75,1,0.746,0.25
"2021-09-05 05:00:00",235007,12.62,0.495,9.66,1,0.744,0.25
"2021-09-05 05:15:00",235008,12.61,0.495,9.57,1,0.745,0.25
"2021-09-05 05:30:00",235009,12.6,0.494,9.49,1,0.744,0.25
"2021-09-05 05:45:00",235010,12.59,0.495,9.4,1,0.744,0.25
"2021-09-05 06:00:00",235011,12.59,0.493,9.32,1,0.743,0.25
"2021-09-05 06:15:00",235012,12.58,0.493,9.24,1,0.743,0.25
"2021-09-05 06:30:00",235013,12.57,0.493,9.16,1,0.743,0.25
"2021-09-05 06:45:00",235014,12.56,0.493,9.08,1,0.743,0.25
"2021-09-05 07:00:00",235015,12.55,0.493,9.02,1,0.743,0.25
"2021-09-05 07:15:00",235016,12.55,0.492,8.96,1,0.742,0.25
"2021-09-05 07:30:00",235017,12.54,0.492,8.88,1,0.742,0.25
"2021-09-05 07:45:00",235018,12.54,0.492,8.82,1,0.742,0.25
"2021-09-05 08:00:00",235019,12.56,0.492,8.76,1,0.741,0.25
"2021-09-05 08:15:00",235020,12.62,0.492,8.72,1,0.741,0.25
"2021-09-05 08:30:00",235021,12.71,0.492,8.7,1,0.742,0.25
"2021-09-05 08:45:00",235022,12.87,0.492,8.7,1,0.742,0.25
"2021-09-05 09:00:00",235023,13.03,0.492,8.68,1,0.742,0.25
"2021-09-05 09:15:00",235024,13.58,0.492,8.7,1,0.741,0.25
"2021-09-05 09:30:00",235025,13.52,0.492,8.92,1,0.742,0.25
