"TOA5","DanaBug","CR800","15297","CR800.Std.11","CPU:DanaFk_downloaded_20210707.cr8","13686","T15min"
"TIMESTAMP","RECORD","BattV","Lvl_ft","Temp_C","Observed","Lvl_ft_corr","Offset"
"TS","RN","Volts","feet","deg C","","feet",""
"","","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-07-29 22:15:00",231428,13.1,1.02,11.28,1,1.27,0.25
"2021-07-29 22:30:00",231429,13.08,1.015,11.29,1,1.265,0.25
"2021-07-29 22:45:00",231430,13.07,1.015,11.3,1,1.265,0.25
"2021-07-29 23:00:00",231431,13.05,1.008,11.3,1,1.258,0.25
"2021-07-29 23:15:00",231432,13.04,1.005,11.3,1,1.254,0.25
"2021-07-29 23:30:00",231433,13.03,1.001,11.3,1,1.251,0.25
"2021-07-29 23:45:00",231434,13.02,0.998,11.29,1,1.248,0.25
"2021-07-30 00:00:00",231435,13.01,0.994,11.28,1,1.243,0.25
"2021-07-30 00:15:00",231436,12.99,0.992,11.27,1,1.241,0.25
"2021-07-30 00:30:00",231437,12.98,0.989,11.25,1,1.238,0.25
"2021-07-30 00:45:00",231438,12.97,0.987,11.23,1,1.237,0.25
"2021-07-30 01:00:00",231439,12.96,0.981,11.22,1,1.23,0.25
"2021-07-30 01:15:00",231440,12.95,0.979,11.19,1,1.229,0.25
"2021-07-30 01:30:00",231441,12.94,0.977,11.17,1,1.227,0.25
"2021-07-30 01:45:00",231442,12.92,0.974,11.16,1,1.224,0.25
"2021-07-30 02:00:00",231443,12.91,0.973,11.14,1,1.222,0.25
"2021-07-30 02:15:00",231444,12.9,0.971,11.12,1,1.221,0.25
"2021-07-30 02:30:00",231445,12.89,0.967,11.09,1,1.216,0.25
"2021-07-30 02:45:00",231446,12.88,0.966,11.07,1,1.215,0.25
"2021-07-30 03:00:00",231447,12.87,0.961,11.05,1,1.211,0.25
"2021-07-30 03:15:00",231448,12.86,0.961,11.02,1,1.21,0.25
"2021-07-30 03:30:00",231449,12.85,0.96,10.99,1,1.21,0.25
"2021-07-30 03:45:00",231450,12.84,0.957,10.96,1,1.206,0.25
"2021-07-30 04:00:00",231451,12.83,0.955,10.93,1,1.204,0.25
"2021-07-30 04:15:00",231452,12.82,0.953,10.9,1,1.203,0.25
"2021-07-30 04:30:00",231453,12.8,0.954,10.87,1,1.204,0.25
"2021-07-30 04:45:00",231454,12.79,0.948,10.84,1,1.198,0.25
"2021-07-30 05:00:00",231455,12.78,0.948,10.8,1,1.198,0.25
"2021-07-30 05:15:00",231456,12.77,0.946,10.76,1,1.195,0.25
"2021-07-30 05:30:00",231457,12.76,0.946,10.72,1,1.195,0.25
"2021-07-30 05:45:00",231458,12.75,0.944,10.67,1,1.193,0.25
"2021-07-30 06:00:00",231459,12.74,0.942,10.62,1,1.192,0.25
"2021-07-30 06:15:00",231460,12.73,0.942,10.57,1,1.191,0.25
"2021-07-30 06:30:00",231461,12.72,0.938,10.52,1,1.188,0.25
"2021-07-30 06:45:00",231462,12.71,0.936,10.47,1,1.186,0.25
"2021-07-30 07:00:00",231463,12.7,0.937,10.42,1,1.187,0.25
"2021-07-30 07:15:00",231464,12.69,0.934,10.39,1,1.184,0.25
"2021-07-30 07:30:00",231465,12.68,0.932,10.35,1,1.181,0.25
"2021-07-30 07:45:00",231466,12.67,0.932,10.33,1,1.182,0.25
"2021-07-30 08:00:00",231467,12.73,0.932,10.33,1,1.181,0.25
"2021-07-30 08:15:00",231468,12.84,0.929,10.36,1,1.179,0.25
"2021-07-30 08:30:00",231469,12.97,0.929,10.41,1,1.179,0.25
"2021-07-30 08:45:00",231470,13.1,0.929,10.47,1,1.179,0.25
"2021-07-30 09:00:00",231471,13.24,0.931,10.54,1,1.18,0.25
"2021-07-30 09:15:00",231472,13.4,0.926,10.6,1,1.176,0.25
"2021-07-30 09:30:00",231473,13.5,0.925,10.68,1,1.175,0.25
"2021-07-30 09:45:00",231474,13.49,0.925,10.78,1,1.175,0.25
"2021-07-30 10:00:00",231475,13.48,0.925,10.93,1,1.174,0.25
"2021-07-30 10:15:00",231476,13.48,0.922,11.06,1,1.172,0.25
"2021-07-30 10:30:00",231477,13.47,0.923,11.23,1,1.173,0.25
"2021-07-30 10:45:00",231478,13.45,0.922,11.38,1,1.171,0.25
"2021-07-30 11:00:00",231479,13.44,0.921,11.63,1,1.171,0.25
"2021-07-30 11:15:00",231480,13.43,0.917,11.94,1,1.167,0.25
"2021-07-30 11:30:00",231481,13.42,0.918,12.19,1,1.168,0.25
"2021-07-30 11:45:00",231482,13.41,0.916,12.45,1,1.166,0.25
"2021-07-30 12:00:00",231483,13.4,0.918,12.75,1,1.168,0.25
"2021-07-30 12:15:00",231484,13.39,0.914,12.99,1,1.164,0.25
"2021-07-30 12:30:00",231485,13.38,0.915,13.26,1,1.165,0.25
"2021-07-30 12:45:00",231486,13.36,0.914,13.47,1,1.163,0.25
"2021-07-30 13:00:00",231487,13.35,0.911,13.52,1,1.161,0.25
"2021-07-30 13:15:00",231488,13.35,0.911,13.6,1,1.161,0.25
"2021-07-30 13:30:00",231489,13.35,0.91,13.59,1,1.16,0.25
"2021-07-30 13:45:00",231490,13.35,0.909,13.72,1,1.159,0.25
"2021-07-30 14:00:00",231491,13.35,0.909,13.92,1,1.159,0.25
"2021-07-30 14:15:00",231492,13.35,0.907,14.14,1,1.157,0.25
"2021-07-30 14:30:00",231493,13.34,0.905,14.33,1,1.155,0.25
"2021-07-30 14:45:00",231494,13.35,0.907,14.35,1,1.156,0.25
"2021-07-30 15:00:00",231495,13.35,0.904,14.33,1,1.154,0.25
"2021-07-30 15:15:00",231496,13.3,0.901,14.25,1,1.151,0.25
"2021-07-30 15:30:00",231497,13.28,0.901,14.15,1,1.15,0.25
"2021-07-30 15:45:00",231498,13.25,0.898,14.05,1,1.148,0.25
"2021-07-30 16:00:00",231499,13.23,0.899,14.01,1,1.148,0.25
"2021-07-30 16:15:00",231500,13.21,0.897,13.99,1,1.147,0.25
"2021-07-30 16:30:00",231501,13.19,0.898,13.98,1,1.147,0.25
"2021-07-30 16:45:00",231502,13.17,0.898,13.97,1,1.148,0.25
"2021-07-30 17:00:00",231503,13.16,0.896,13.94,1,1.145,0.25
"2021-07-30 17:15:00",231504,13.15,0.899,13.92,1,1.148,0.25
"2021-07-30 17:30:00",231505,13.25,0.9,13.92,1,1.149,0.25
"2021-07-30 17:45:00",231506,13.28,0.901,13.93,1,1.151,0.25
"2021-07-30 18:00:00",231507,13.26,0.9,13.93,1,1.149,0.25
"2021-07-30 18:15:00",231508,13.24,0.899,13.93,1,1.149,0.25
"2021-07-30 18:30:00",231509,13.22,0.899,13.92,1,1.149,0.25
"2021-07-30 18:45:00",231510,13.2,0.897,13.89,1,1.147,0.25
"2021-07-30 19:00:00",231511,13.18,0.899,13.85,1,1.148,0.25
"2021-07-30 19:15:00",231512,13.17,0.893,13.8,1,1.143,0.25
"2021-07-30 19:30:00",231513,13.15,0.896,13.75,1,1.145,0.25
"2021-07-30 19:45:00",231514,13.13,0.897,13.69,1,1.146,0.25
"2021-07-30 20:00:00",231515,13.12,0.895,13.64,1,1.145,0.25
"2021-07-30 20:15:00",231516,13.11,0.893,13.59,1,1.143,0.25
"2021-07-30 20:30:00",231517,13.09,0.897,13.54,1,1.147,0.25
"2021-07-30 20:45:00",231518,13.07,0.897,13.49,1,1.147,0.25
"2021-07-30 21:00:00",231519,13.06,0.895,13.44,1,1.145,0.25
"2021-07-30 21:15:00",231520,13.05,0.896,13.39,1,1.146,0.25
"2021-07-30 21:30:00",231521,13.04,0.902,13.34,1,1.151,0.25
"2021-07-30 21:45:00",231522,13.02,0.904,13.27,1,1.154,0.25
"2021-07-30 22:00:00",231523,13.01,0.903,13.21,1,1.153,0.25
"2021-07-30 22:15:00",231524,13,0.904,13.15,1,1.153,0.25
"2021-07-30 22:30:00",231525,12.99,0.906,13.08,1,1.155,0.25
"2021-07-30 22:45:00",231526,12.97,0.901,13.01,1,1.151,0.25
"2021-07-30 23:00:00",231527,12.97,0.903,12.94,1,1.153,0.25
"2021-07-30 23:15:00",231528,12.95,0.901,12.87,1,1.151,0.25
"2021-07-30 23:30:00",231529,12.94,0.902,12.8,1,1.152,0.25
"2021-07-30 23:45:00",231530,12.93,0.901,12.72,1,1.151,0.25
"2021-07-31 00:00:00",231531,12.92,0.901,12.64,1,1.15,0.25
"2021-07-31 00:15:00",231532,12.9,0.902,12.57,1,1.152,0.25
"2021-07-31 00:30:00",231533,12.9,0.899,12.49,1,1.149,0.25
"2021-07-31 00:45:00",231534,12.88,0.898,12.42,1,1.148,0.25
"2021-07-31 01:00:00",231535,12.87,0.895,12.34,1,1.145,0.25
"2021-07-31 01:15:00",231536,12.86,0.897,12.26,1,1.147,0.25
"2021-07-31 01:30:00",231537,12.85,0.895,12.17,1,1.145,0.25
"2021-07-31 01:45:00",231538,12.84,0.896,12.08,1,1.146,0.25
"2021-07-31 02:00:00",231539,12.83,0.894,11.98,1,1.144,0.25
"2021-07-31 02:15:00",231540,12.82,0.894,11.88,1,1.144,0.25
"2021-07-31 02:30:00",231541,12.8,0.894,11.79,1,1.144,0.25
"2021-07-31 02:45:00",231542,12.79,0.894,11.69,1,1.144,0.25
"2021-07-31 03:00:00",231543,12.78,0.893,11.6,1,1.143,0.25
"2021-07-31 03:15:00",231544,12.77,0.892,11.51,1,1.142,0.25
"2021-07-31 03:30:00",231545,12.76,0.892,11.43,1,1.142,0.25
"2021-07-31 03:45:00",231546,12.75,0.891,11.34,1,1.141,0.25
"2021-07-31 04:00:00",231547,12.74,0.892,11.25,1,1.142,0.25
"2021-07-31 04:15:00",231548,12.73,0.89,11.15,1,1.14,0.25
"2021-07-31 04:30:00",231549,12.72,0.89,11.06,1,1.14,0.25
"2021-07-31 04:45:00",231550,12.71,0.888,10.96,1,1.138,0.25
"2021-07-31 05:00:00",231551,12.7,0.888,10.87,1,1.137,0.25
"2021-07-31 05:15:00",231552,12.69,0.889,10.78,1,1.139,0.25
"2021-07-31 05:30:00",231553,12.68,0.886,10.69,1,1.136,0.25
"2021-07-31 05:45:00",231554,12.67,0.887,10.6,1,1.136,0.25
"2021-07-31 06:00:00",231555,12.67,0.886,10.51,1,1.136,0.25
"2021-07-31 06:15:00",231556,12.66,0.886,10.43,1,1.136,0.25
"2021-07-31 06:30:00",231557,12.65,0.888,10.36,1,1.138,0.25
"2021-07-31 06:45:00",231558,12.64,0.885,10.29,1,1.134,0.25
"2021-07-31 07:00:00",231559,12.63,0.884,10.23,1,1.134,0.25
"2021-07-31 07:15:00",231560,12.66,0.885,10.2,1,1.135,0.25
"2021-07-31 07:30:00",231561,12.65,0.881,10.18,1,1.131,0.25
"2021-07-31 07:45:00",231562,12.67,0.884,10.16,1,1.133,0.25
"2021-07-31 08:00:00",231563,12.68,0.883,10.16,1,1.133,0.25
"2021-07-31 08:15:00",231564,12.73,0.882,10.16,1,1.131,0.25
"2021-07-31 08:30:00",231565,12.85,0.882,10.18,1,1.132,0.25
"2021-07-31 08:45:00",231566,12.99,0.881,10.22,1,1.131,0.25
"2021-07-31 09:00:00",231567,13.13,0.88,10.3,1,1.13,0.25
"2021-07-31 09:15:00",231568,13.31,0.882,10.4,1,1.132,0.25
"2021-07-31 09:30:00",231569,13.49,0.881,10.54,1,1.13,0.25
"2021-07-31 09:45:00",231570,13.47,0.88,10.72,1,1.13,0.25
"2021-07-31 10:00:00",231571,13.46,0.88,10.93,1,1.13,0.25
"2021-07-31 10:15:00",231572,13.45,0.879,11.12,1,1.128,0.25
"2021-07-31 10:30:00",231573,13.43,0.878,11.31,1,1.127,0.25
"2021-07-31 10:45:00",231574,13.41,0.878,11.52,1,1.128,0.25
"2021-07-31 11:00:00",231575,13.4,0.88,11.75,1,1.13,0.25
"2021-07-31 11:15:00",231576,13.39,0.878,11.93,1,1.128,0.25
"2021-07-31 11:30:00",231577,13.39,0.878,12.11,1,1.128,0.25
"2021-07-31 11:45:00",231578,13.39,0.878,12.14,1,1.128,0.25
"2021-07-31 12:00:00",231579,13.39,0.875,12.2,1,1.125,0.25
"2021-07-31 12:15:00",231580,13.38,0.876,12.26,1,1.125,0.25
"2021-07-31 12:30:00",231581,13.38,0.876,12.39,1,1.126,0.25
"2021-07-31 12:45:00",231582,13.37,0.876,12.58,1,1.126,0.25
"2021-07-31 13:00:00",231583,13.37,0.873,12.7,1,1.123,0.25
"2021-07-31 13:15:00",231584,13.37,0.873,12.81,1,1.123,0.25
"2021-07-31 13:30:00",231585,13.37,0.875,12.9,1,1.125,0.25
"2021-07-31 13:45:00",231586,13.37,0.873,12.99,1,1.123,0.25
"2021-07-31 14:00:00",231587,13.37,0.873,13.08,1,1.122,0.25
"2021-07-31 14:15:00",231588,13.37,0.875,13.15,1,1.125,0.25
"2021-07-31 14:30:00",231589,13.37,0.871,13.2,1,1.12,0.25
"2021-07-31 14:45:00",231590,13.38,0.871,13.21,1,1.121,0.25
"2021-07-31 15:00:00",231591,13.38,0.872,13.21,1,1.122,0.25
"2021-07-31 15:15:00",231592,13.38,0.868,13.23,1,1.117,0.25
"2021-07-31 15:30:00",231593,13.38,0.868,13.32,1,1.117,0.25
"2021-07-31 15:45:00",231594,13.37,0.868,13.48,1,1.118,0.25
"2021-07-31 16:00:00",231595,13.37,0.866,13.63,1,1.116,0.25
"2021-07-31 16:15:00",231596,13.37,0.866,13.75,1,1.115,0.25
"2021-07-31 16:30:00",231597,13.37,0.862,13.84,1,1.112,0.25
"2021-07-31 16:45:00",231598,13.37,0.863,13.89,1,1.113,0.25
"2021-07-31 17:00:00",231599,13.37,0.861,13.93,1,1.111,0.25
"2021-07-31 17:15:00",231600,13.37,0.86,14,1,1.11,0.25
"2021-07-31 17:30:00",231601,13.37,0.858,14.06,1,1.108,0.25
"2021-07-31 17:45:00",231602,13.37,0.859,14.13,1,1.109,0.25
"2021-07-31 18:00:00",231603,13.37,0.857,14.18,1,1.106,0.25
"2021-07-31 18:15:00",231604,13.38,0.857,14.25,1,1.107,0.25
"2021-07-31 18:30:00",231605,13.34,0.855,14.28,1,1.105,0.25
"2021-07-31 18:45:00",231606,13.31,0.854,14.31,1,1.104,0.25
"2021-07-31 19:00:00",231607,13.28,0.854,14.32,1,1.104,0.25
"2021-07-31 19:15:00",231608,13.26,0.853,14.32,1,1.103,0.25
"2021-07-31 19:30:00",231609,13.24,0.852,14.32,1,1.101,0.25
"2021-07-31 19:45:00",231610,13.22,0.854,14.31,1,1.104,0.25
"2021-07-31 20:00:00",231611,13.2,0.856,14.3,1,1.105,0.25
"2021-07-31 20:15:00",231612,13.18,0.856,14.28,1,1.106,0.25
"2021-07-31 20:30:00",231613,13.17,0.853,14.25,1,1.102,0.25
"2021-07-31 20:45:00",231614,13.15,0.855,14.22,1,1.104,0.25
"2021-07-31 21:00:00",231615,13.14,0.853,14.19,1,1.102,0.25
"2021-07-31 21:15:00",231616,13.12,0.852,14.14,1,1.102,0.25
"2021-07-31 21:30:00",231617,13.11,0.853,14.09,1,1.103,0.25
"2021-07-31 21:45:00",231618,13.1,0.853,14.04,1,1.103,0.25
"2021-07-31 22:00:00",231619,13.08,0.852,13.98,1,1.102,0.25
"2021-07-31 22:15:00",231620,13.06,0.852,13.92,1,1.102,0.25
"2021-07-31 22:30:00",231621,13.05,0.851,13.86,1,1.101,0.25
"2021-07-31 22:45:00",231622,13.04,0.85,13.79,1,1.1,0.25
"2021-07-31 23:00:00",231623,13.02,0.85,13.72,1,1.1,0.25
"2021-07-31 23:15:00",231624,13.01,0.849,13.64,1,1.099,0.25
"2021-07-31 23:30:00",231625,13,0.85,13.57,1,1.099,0.25
"2021-07-31 23:45:00",231626,12.99,0.849,13.48,1,1.099,0.25
"2021-08-01 00:00:00",231627,12.98,0.848,13.4,1,1.098,0.25
"2021-08-01 00:15:00",231628,12.96,0.849,13.31,1,1.099,0.25
"2021-08-01 00:30:00",231629,12.95,0.847,13.22,1,1.097,0.25
"2021-08-01 00:45:00",231630,12.94,0.849,13.13,1,1.099,0.25
"2021-08-01 01:00:00",231631,12.93,0.849,13.05,1,1.099,0.25
"2021-08-01 01:15:00",231632,12.92,0.85,12.96,1,1.1,0.25
"2021-08-01 01:30:00",231633,12.9,0.852,12.87,1,1.101,0.25
"2021-08-01 01:45:00",231634,12.89,0.848,12.79,1,1.098,0.25
"2021-08-01 02:00:00",231635,12.88,0.848,12.7,1,1.098,0.25
"2021-08-01 02:15:00",231636,12.87,0.847,12.61,1,1.097,0.25
"2021-08-01 02:30:00",231637,12.86,0.849,12.52,1,1.099,0.25
"2021-08-01 02:45:00",231638,12.85,0.85,12.43,1,1.099,0.25
"2021-08-01 03:00:00",231639,12.84,0.85,12.33,1,1.099,0.25
"2021-08-01 03:15:00",231640,12.83,0.85,12.24,1,1.099,0.25
"2021-08-01 03:30:00",231641,12.82,0.848,12.14,1,1.097,0.25
"2021-08-01 03:45:00",231642,12.8,0.849,12.05,1,1.099,0.25
"2021-08-01 04:00:00",231643,12.79,0.848,11.95,1,1.098,0.25
"2021-08-01 04:15:00",231644,12.78,0.85,11.86,1,1.099,0.25
"2021-08-01 04:30:00",231645,12.77,0.848,11.76,1,1.098,0.25
"2021-08-01 04:45:00",231646,12.76,0.849,11.66,1,1.099,0.25
"2021-08-01 05:00:00",231647,12.75,0.848,11.56,1,1.098,0.25
"2021-08-01 05:15:00",231648,12.74,0.849,11.46,1,1.099,0.25
"2021-08-01 05:30:00",231649,12.73,0.848,11.37,1,1.097,0.25
"2021-08-01 05:45:00",231650,12.72,0.847,11.27,1,1.097,0.25
"2021-08-01 06:00:00",231651,12.71,0.847,11.18,1,1.097,0.25
"2021-08-01 06:15:00",231652,12.7,0.849,11.08,1,1.099,0.25
"2021-08-01 06:30:00",231653,12.69,0.848,11,1,1.098,0.25
"2021-08-01 06:45:00",231654,12.68,0.847,10.92,1,1.097,0.25
"2021-08-01 07:00:00",231655,12.67,0.847,10.84,1,1.097,0.25
"2021-08-01 07:15:00",231656,12.66,0.849,10.77,1,1.098,0.25
"2021-08-01 07:30:00",231657,12.65,0.846,10.71,1,1.096,0.25
"2021-08-01 07:45:00",231658,12.64,0.847,10.66,1,1.096,0.25
"2021-08-01 08:00:00",231659,12.68,0.846,10.61,1,1.096,0.25
"2021-08-01 08:15:00",231660,12.75,0.847,10.59,1,1.096,0.25
"2021-08-01 08:30:00",231661,12.83,0.848,10.6,1,1.097,0.25
"2021-08-01 08:45:00",231662,12.93,0.846,10.63,1,1.096,0.25
"2021-08-01 09:00:00",231663,13.08,0.846,10.71,1,1.095,0.25
"2021-08-01 09:15:00",231664,13.29,0.845,10.83,1,1.095,0.25
"2021-08-01 09:30:00",231665,13.48,0.847,10.96,1,1.096,0.25
"2021-08-01 09:45:00",231666,13.46,0.848,11.13,1,1.098,0.25
"2021-08-01 10:00:00",231667,13.43,0.846,11.34,1,1.095,0.25
"2021-08-01 10:15:00",231668,13.42,0.844,11.51,1,1.094,0.25
"2021-08-01 10:30:00",231669,13.41,0.846,11.66,1,1.095,0.25
"2021-08-01 10:45:00",231670,13.4,0.844,11.73,1,1.094,0.25
"2021-08-01 11:00:00",231671,13.38,0.843,11.89,1,1.093,0.25
"2021-08-01 11:15:00",231672,13.37,0.843,12.09,1,1.093,0.25
"2021-08-01 11:30:00",231673,13.37,0.846,12.32,1,1.096,0.25
"2021-08-01 11:45:00",231674,13.37,0.843,12.42,1,1.093,0.25
"2021-08-01 12:00:00",231675,13.36,0.842,12.8,1,1.091,0.25
"2021-08-01 12:15:00",231676,13.35,0.843,13.1,1,1.092,0.25
"2021-08-01 12:30:00",231677,13.34,0.841,13.56,1,1.091,0.25
"2021-08-01 12:45:00",231678,13.33,0.838,13.99,1,1.088,0.25
"2021-08-01 13:00:00",231679,13.32,0.839,14.3,1,1.088,0.25
"2021-08-01 13:15:00",231680,13.31,0.838,14.6,1,1.087,0.25
"2021-08-01 13:30:00",231681,13.31,0.837,14.9,1,1.087,0.25
"2021-08-01 13:45:00",231682,13.31,0.838,15.15,1,1.088,0.25
"2021-08-01 14:00:00",231683,13.3,0.84,15.45,1,1.09,0.25
"2021-08-01 14:15:00",231684,13.29,0.837,15.68,1,1.086,0.25
"2021-08-01 14:30:00",231685,13.28,0.835,15.94,1,1.085,0.25
"2021-08-01 14:45:00",231686,13.27,0.836,16.15,1,1.086,0.25
"2021-08-01 15:00:00",231687,13.27,0.836,16.35,1,1.085,0.25
"2021-08-01 15:15:00",231688,13.27,0.831,16.59,1,1.081,0.25
"2021-08-01 15:30:00",231689,13.27,0.833,16.71,1,1.082,0.25
"2021-08-01 15:45:00",231690,13.27,0.833,16.76,1,1.083,0.25
"2021-08-01 16:00:00",231691,13.26,0.832,16.87,1,1.082,0.25
"2021-08-01 16:15:00",231692,13.26,0.83,16.94,1,1.08,0.25
"2021-08-01 16:30:00",231693,13.27,0.831,17.01,1,1.08,0.25
"2021-08-01 16:45:00",231694,13.24,0.827,17.09,1,1.077,0.25
"2021-08-01 17:00:00",231695,13.23,0.824,17.17,1,1.073,0.25
"2021-08-01 17:15:00",231696,13.22,0.825,17.2,1,1.074,0.25
"2021-08-01 17:30:00",231697,13.23,0.82,17.2,1,1.07,0.25
"2021-08-01 17:45:00",231698,13.24,0.822,17.19,1,1.071,0.25
"2021-08-01 18:00:00",231699,13.25,0.823,17.15,1,1.073,0.25
"2021-08-01 18:15:00",231700,13.21,0.82,17.09,1,1.07,0.25
"2021-08-01 18:30:00",231701,13.18,0.819,17.01,1,1.068,0.25
"2021-08-01 18:45:00",231702,13.16,0.815,16.92,1,1.065,0.25
"2021-08-01 19:00:00",231703,13.14,0.815,16.81,1,1.065,0.25
"2021-08-01 19:15:00",231704,13.12,0.814,16.72,1,1.064,0.25
"2021-08-01 19:30:00",231705,13.11,0.815,16.64,1,1.065,0.25
"2021-08-01 19:45:00",231706,13.09,0.812,16.56,1,1.062,0.25
"2021-08-01 20:00:00",231707,13.07,0.811,16.48,1,1.06,0.25
"2021-08-01 20:15:00",231708,13.06,0.811,16.39,1,1.06,0.25
"2021-08-01 20:30:00",231709,13.04,0.81,16.3,1,1.06,0.25
"2021-08-01 20:45:00",231710,13.03,0.808,16.19,1,1.058,0.25
"2021-08-01 21:00:00",231711,13.01,0.807,16.09,1,1.057,0.25
"2021-08-01 21:15:00",231712,13,0.807,15.98,1,1.056,0.25
"2021-08-01 21:30:00",231713,12.98,0.807,15.88,1,1.056,0.25
"2021-08-01 21:45:00",231714,12.97,0.806,15.77,1,1.055,0.25
"2021-08-01 22:00:00",231715,12.96,0.805,15.67,1,1.055,0.25
"2021-08-01 22:15:00",231716,12.94,0.806,15.56,1,1.055,0.25
"2021-08-01 22:30:00",231717,12.94,0.806,15.44,1,1.055,0.25
"2021-08-01 22:45:00",231718,12.92,0.805,15.32,1,1.055,0.25
"2021-08-01 23:00:00",231719,12.91,0.804,15.2,1,1.054,0.25
"2021-08-01 23:15:00",231720,12.9,0.805,15.07,1,1.055,0.25
"2021-08-01 23:30:00",231721,12.89,0.803,14.95,1,1.053,0.25
"2021-08-01 23:45:00",231722,12.88,0.804,14.83,1,1.054,0.25
"2021-08-02 00:00:00",231723,12.86,0.803,14.71,1,1.053,0.25
"2021-08-02 00:15:00",231724,12.85,0.804,14.59,1,1.054,0.25
"2021-08-02 00:30:00",231725,12.84,0.804,14.47,1,1.054,0.25
"2021-08-02 00:45:00",231726,12.83,0.803,14.36,1,1.053,0.25
"2021-08-02 01:00:00",231727,12.82,0.805,14.24,1,1.054,0.25
"2021-08-02 01:15:00",231728,12.81,0.803,14.12,1,1.053,0.25
"2021-08-02 01:30:00",231729,12.79,0.804,14.01,1,1.053,0.25
"2021-08-02 01:45:00",231730,12.78,0.804,13.89,1,1.054,0.25
"2021-08-02 02:00:00",231731,12.77,0.804,13.78,1,1.054,0.25
"2021-08-02 02:15:00",231732,12.76,0.804,13.67,1,1.054,0.25
"2021-08-02 02:30:00",231733,12.75,0.804,13.55,1,1.053,0.25
"2021-08-02 02:45:00",231734,12.74,0.803,13.44,1,1.053,0.25
"2021-08-02 03:00:00",231735,12.73,0.805,13.33,1,1.055,0.25
"2021-08-02 03:15:00",231736,12.72,0.806,13.22,1,1.055,0.25
"2021-08-02 03:30:00",231737,12.71,0.806,13.12,1,1.055,0.25
"2021-08-02 03:45:00",231738,12.7,0.805,13.01,1,1.055,0.25
"2021-08-02 04:00:00",231739,12.69,0.805,12.9,1,1.055,0.25
"2021-08-02 04:15:00",231740,12.68,0.805,12.79,1,1.055,0.25
"2021-08-02 04:30:00",231741,12.67,0.805,12.68,1,1.055,0.25
"2021-08-02 04:45:00",231742,12.66,0.806,12.57,1,1.056,0.25
"2021-08-02 05:00:00",231743,12.65,0.807,12.46,1,1.056,0.25
"2021-08-02 05:15:00",231744,12.64,0.807,12.35,1,1.057,0.25
"2021-08-02 05:30:00",231745,12.64,0.806,12.24,1,1.056,0.25
"2021-08-02 05:45:00",231746,12.63,0.807,12.14,1,1.056,0.25
"2021-08-02 06:00:00",231747,12.62,0.807,12.04,1,1.057,0.25
"2021-08-02 06:15:00",231748,12.61,0.809,11.94,1,1.059,0.25
"2021-08-02 06:30:00",231749,12.6,0.808,11.84,1,1.058,0.25
"2021-08-02 06:45:00",231750,12.59,0.807,11.75,1,1.057,0.25
"2021-08-02 07:00:00",231751,12.59,0.807,11.66,1,1.057,0.25
"2021-08-02 07:15:00",231752,12.58,0.808,11.59,1,1.058,0.25
"2021-08-02 07:30:00",231753,12.58,0.807,11.52,1,1.056,0.25
"2021-08-02 07:45:00",231754,12.59,0.806,11.46,1,1.056,0.25
"2021-08-02 08:00:00",231755,12.62,0.808,11.43,1,1.057,0.25
"2021-08-02 08:15:00",231756,12.68,0.807,11.42,1,1.057,0.25
"2021-08-02 08:30:00",231757,12.76,0.807,11.44,1,1.057,0.25
"2021-08-02 08:45:00",231758,12.86,0.807,11.49,1,1.057,0.25
"2021-08-02 09:00:00",231759,13,0.807,11.57,1,1.056,0.25
"2021-08-02 09:15:00",231760,13.2,0.806,11.68,1,1.055,0.25
"2021-08-02 09:30:00",231761,13.43,0.807,11.83,1,1.057,0.25
"2021-08-02 09:45:00",231762,13.42,0.807,12,1,1.056,0.25
"2021-08-02 10:00:00",231763,13.4,0.808,12.23,1,1.057,0.25
"2021-08-02 10:15:00",231764,13.39,0.806,12.41,1,1.056,0.25
"2021-08-02 10:30:00",231765,13.38,0.808,12.59,1,1.057,0.25
"2021-08-02 10:45:00",231766,13.35,0.807,12.79,1,1.057,0.25
"2021-08-02 11:00:00",231767,13.33,0.806,12.99,1,1.056,0.25
"2021-08-02 11:15:00",231768,13.32,0.807,13.2,1,1.056,0.25
"2021-08-02 11:30:00",231769,13.32,0.805,13.42,1,1.055,0.25
"2021-08-02 11:45:00",231770,13.32,0.806,13.68,1,1.055,0.25
"2021-08-02 12:00:00",231771,13.31,0.806,13.95,1,1.056,0.25
"2021-08-02 12:15:00",231772,13.3,0.805,14.23,1,1.055,0.25
"2021-08-02 12:30:00",231773,13.29,0.805,14.53,1,1.055,0.25
"2021-08-02 12:45:00",231774,13.28,0.804,14.82,1,1.054,0.25
"2021-08-02 13:00:00",231775,13.27,0.805,15.11,1,1.054,0.25
"2021-08-02 13:15:00",231776,13.27,0.804,15.39,1,1.054,0.25
"2021-08-02 13:30:00",231777,13.27,0.805,15.69,1,1.055,0.25
"2021-08-02 13:45:00",231778,13.26,0.801,15.98,1,1.051,0.25
"2021-08-02 14:00:00",231779,13.26,0.8,16.25,1,1.05,0.25
"2021-08-02 14:15:00",231780,13.25,0.799,16.51,1,1.049,0.25
"2021-08-02 14:30:00",231781,13.24,0.802,16.77,1,1.051,0.25
"2021-08-02 14:45:00",231782,13.23,0.798,16.98,1,1.047,0.25
